기준년월,행정구,시간대,평균이용금액(만원),평균이용건수
202308,영도구,16시,8722.8089,3203
202308,영도구,17시,9161.4607,3355
202308,영도구,18시,10621.5104,3451
202308,영도구,19시,9440.6942,2995
202308,영도구,20시,7385.7855,2339
202308,영도구,21시,4621.773,1712
202308,영도구,22시,2950.1633,1210
202308,영도구,23시,2016.7234,789
202308,중구,00시,2449.2705,598
202308,중구,01시,1704.114,411
202308,중구,02시,1130.9189,285
202308,중구,03시,685.787,195
202308,중구,04시,410.5267,153
202308,중구,05시,341.1715,173
202308,중구,06시,580.5489,282
202308,중구,07시,1128.9264,623
202308,중구,08시,1986.1848,1536
202308,중구,09시,5151.6595,1803
202308,중구,10시,10122.5153,2433
202308,중구,11시,15479.649,4006
202308,중구,12시,20083.3941,6327
202308,중구,13시,19155.6958,5314
202308,중구,14시,21224.8043,5067
202308,중구,15시,18313.5566,4852
202308,중구,16시,17437.2582,4695
202308,중구,17시,16390.4322,4595
202308,중구,18시,17400.9424,4758
202308,중구,19시,17380.2716,4259
202308,중구,20시,13203.5916,3262
202308,중구,21시,8350.5202,2250
202308,중구,22시,5476.6821,1472
202308,중구,23시,3516.0851,929
202308,해운대구,00시,6805.4106,2521
202308,해운대구,01시,4603.0654,1595
202308,해운대구,02시,2910.7201,1043
202308,해운대구,03시,1844.127,728
202308,해운대구,04시,1388.9176,667
202308,해운대구,05시,2154.2889,919
202308,해운대구,06시,3452.9941,1647
202308,해운대구,07시,5860.8505,2921
202308,해운대구,08시,12425.6918,5655
202308,해운대구,09시,28481.9849,9131
202308,해운대구,10시,52752.2386,12057
202308,해운대구,11시,72372.2714,15749
202308,해운대구,12시,81186.7303,19870
202308,해운대구,13시,79461.0419,17132
202308,해운대구,14시,83031.9308,16961
202308,해운대구,15시,85385.8543,16610
202308,해운대구,16시,79091.3907,16459
202308,해운대구,17시,77534.1572,16792
202308,해운대구,18시,73696.2527,16888
202308,해운대구,19시,68394.3047,15321
202308,해운대구,20시,49947.8463,12598
202308,해운대구,21시,30928.857,9564
202308,해운대구,22시,17426.5947,6558
202308,해운대구,23시,10986.126,4106
202309,강서구,00시,4982.8581,732
202309,강서구,01시,2967.9516,465
202309,강서구,02시,2091.0336,328
202309,강서구,03시,2046.281,268
202309,강서구,04시,2413.3502,315
202309,강서구,05시,4563.7375,675
202309,강서구,06시,8931.6492,2023
202309,강서구,07시,11712.4099,3098
202309,강서구,08시,14640.6161,3540
202309,강서구,09시,23920.5682,4352
202309,강서구,10시,30344.4528,4897
202309,강서구,11시,38475.559,6626
202309,강서구,12시,39174.7646,9020
202309,강서구,13시,37559.3419,7073
202309,강서구,14시,40136.2545,6512
202309,강서구,15시,38602.3493,6318
202309,강서구,16시,38864.0787,6637
202309,강서구,17시,34806.1041,7214
202309,강서구,18시,33291.0694,7151
202309,강서구,19시,30272.7794,6322
202309,강서구,20시,26176.7372,5040
202309,강서구,21시,16912.4481,3292
202309,강서구,22시,11152.9844,1981
202309,강서구,23시,6884.2494,1131
202309,금정구,00시,3681.374,1329
202309,금정구,01시,2222.068,823
202309,금정구,02시,1470.8717,556
202309,금정구,03시,821.5868,380
202309,금정구,04시,708.537,345
202309,금정구,05시,1156.2787,559
202309,금정구,06시,2519.3752,1091
202309,금정구,07시,4784.4865,1803
202309,금정구,08시,8571.5086,3446
202309,금정구,09시,18440.4311,5196
202309,금정구,10시,25968.2881,6741
202309,금정구,11시,31354.7635,8541
202309,금정구,12시,38057.828,11546
202309,금정구,13시,35969.4347,9669
202309,금정구,14시,35740.6378,8977
202309,금정구,15시,34587.3871,8764
202309,금정구,16시,36059.9192,9260
202309,금정구,17시,33124.2129,9831
202309,금정구,18시,32936.6577,10177
202309,금정구,19시,29406.3356,8679
202309,금정구,20시,23066.4185,6741
202309,금정구,21시,14433.3081,5033
202309,금정구,22시,8322.3718,3443
202309,금정구,23시,5498.5427,2195
202309,기장군,00시,1844.2916,645
202309,기장군,01시,1237.7857,403
202309,기장군,02시,673.0819,259
202309,기장군,03시,442.2957,167
202309,기장군,04시,488.5979,175
202309,기장군,05시,1191.2741,380
202309,기장군,06시,2816.7184,877
202309,기장군,07시,4152.308,1585
202309,기장군,08시,6374.5481,2456
202309,기장군,09시,13460.1961,3731
202309,기장군,10시,22462.6333,4981
202309,기장군,11시,35172.6079,7077
202309,기장군,12시,45755.9862,9614
202309,기장군,13시,48720.5403,9159
202309,기장군,14시,48903.4535,8991
202309,기장군,15시,46226.8398,8638
202309,기장군,16시,43766.4302,8412
202309,기장군,17시,43184.0421,8288
202309,기장군,18시,41785.2034,7976
202309,기장군,19시,34752.4091,6651
202309,기장군,20시,23998.2753,4908
202309,기장군,21시,10751.9772,3089
202309,기장군,22시,5533.6264,1908
202309,기장군,23시,3288.778,1131
202309,남구,00시,4352.198,1583
202309,남구,01시,3039.2763,1053
202309,남구,02시,1809.2155,706
202309,남구,03시,1374.6749,504
202309,남구,04시,1526.4353,471
202309,남구,05시,2289.9822,731
202309,남구,06시,3674.9999,1125
202309,남구,07시,4620.5598,1917
202309,남구,08시,7705.5452,3707
202309,남구,09시,16461.8991,5581
202309,남구,10시,28204.2542,7214
202309,남구,11시,34295.4372,9395
202309,남구,12시,36695.3333,12265
202309,남구,13시,30956.2719,9778
202309,남구,14시,34091.4331,9313
202309,남구,15시,33945.3126,9475
202309,남구,16시,35675.3229,9986
202309,남구,17시,34116.6444,10311
202309,남구,18시,34285.5607,10465
202309,남구,19시,31342.97,9281
202309,남구,20시,26129.8996,7624
202309,남구,21시,17725.4254,5871
202309,남구,22시,10560.5415,3984
202309,남구,23시,6870.1673,2629
202309,동구,00시,2528.3568,713
