행정구,기준연월,업종대분류,현지인 소비액(만원),외지인 소비액(만원),외국인 소비액(만원)
기장군,202308,의료웰니스업,2012,36471,580
기장군,202309,쇼핑업,15725,4460000,332081
기장군,202309,숙박업,11078,484916,30335
기장군,202309,식음료업,0,1860000,16414
기장군,202309,여가서비스업,22921,446048,6735
기장군,202309,여행업,139,123,0
기장군,202309,운송업,287,875694,1628
기장군,202309,의료웰니스업,2741,40473,965
기장군,202310,쇼핑업,28291,5530000,401957
기장군,202310,숙박업,14753,487646,31611
기장군,202310,식음료업,0,1850000,25153
기장군,202310,여가서비스업,24001,478031,8990
기장군,202310,여행업,118,50,0
기장군,202310,운송업,45,837399,2029
기장군,202310,의료웰니스업,3065,39449,956
기장군,202311,쇼핑업,23301,4670000,339277
기장군,202311,숙박업,9166,325839,15379
기장군,202311,식음료업,0,1500000,18806
기장군,202311,여가서비스업,17135,334941,7629
기장군,202311,여행업,47,384,0
기장군,202311,운송업,92,777472,1929
기장군,202311,의료웰니스업,1977,36045,2425
기장군,202312,쇼핑업,18011,5240000,303043
기장군,202312,숙박업,16021,612679,10830
기장군,202312,식음료업,0,1980000,17198
기장군,202312,여가서비스업,23213,328532,6637
기장군,202312,여행업,204,194,14
기장군,202312,운송업,0,811953,1356
기장군,202312,의료웰니스업,2703,40211,1103
기장군,202401,쇼핑업,15842,3660000,193334
기장군,202401,숙박업,10324,396794,5515
기장군,202401,식음료업,0,1740000,13417
기장군,202401,여가서비스업,16694,246676,4533
기장군,202401,여행업,88,36,0
기장군,202401,운송업,649,725265,1037
기장군,202401,의료웰니스업,3920,33250,1315
기장군,202402,쇼핑업,19639,4290000,286324
기장군,202402,숙박업,11063,420722,7228
기장군,202402,식음료업,0,1730000,14874
기장군,202402,여가서비스업,17624,272645,4590
기장군,202402,여행업,95,225,0
기장군,202402,운송업,138,706878,1076
기장군,202402,의료웰니스업,2098,32130,406
기장군,202403,쇼핑업,13743,4630000,366387
기장군,202403,숙박업,9224,330441,8669
기장군,202403,식음료업,0,1800000,19018
기장군,202403,여가서비스업,20463,348275,7292
기장군,202403,여행업,86,170,0
기장군,202403,운송업,35,792728,1508
기장군,202403,의료웰니스업,2958,38704,908
기장군,202404,쇼핑업,19272,4100000,443297
기장군,202404,숙박업,8477,328500,20130
기장군,202404,식음료업,0,1690000,26516
기장군,202404,여가서비스업,21545,352620,9237
기장군,202404,여행업,39,42,0
기장군,202404,운송업,167,712704,2145
기장군,202404,의료웰니스업,3235,34033,2375
기장군,202405,쇼핑업,20991,4440000,418402
기장군,202405,숙박업,14456,469067,10131
기장군,202405,식음료업,0,2020000,25328
기장군,202405,여가서비스업,24769,443865,10245
기장군,202405,여행업,79,143,48
기장군,202405,운송업,0,824762,1910
기장군,202405,의료웰니스업,2102,38443,2606
기장군,202406,쇼핑업,18379,3800000,481494
기장군,202406,숙박업,11632,414361,14817
기장군,202406,식음료업,0,1820000,26271
기장군,202406,여가서비스업,24735,401929,11780
기장군,202406,여행업,73,1655,62
기장군,202406,운송업,54,769907,1696
기장군,202406,의료웰니스업,3093,38534,2005
기장군,202407,쇼핑업,14232,3330000,435587
기장군,202407,숙박업,10887,496125,13615
기장군,202407,식음료업,0,1870000,22635
기장군,202407,여가서비스업,21130,313951,14075
기장군,202407,여행업,66,2346,12
기장군,202407,운송업,55,866541,1795
기장군,202407,의료웰니스업,2416,47054,1469
기장군,202408,쇼핑업,22358,3460000,470326
기장군,202408,숙박업,16082,604548,12635
기장군,202408,식음료업,0,2240000,25978
기장군,202408,여가서비스업,21384,324586,13601
기장군,202408,여행업,189,67,26
기장군,202408,운송업,162,927153,1913
기장군,202408,의료웰니스업,1544,49332,2894
기장군,202409,쇼핑업,14997,5870000,457425
기장군,202409,숙박업,9118,354616,11449
기장군,202409,식음료업,0,1960000,25622
기장군,202409,여가서비스업,21273,381081,9699
기장군,202409,여행업,95,414,7
기장군,202409,운송업,221,831733,1640
기장군,202409,의료웰니스업,1617,56693,4800
기장군,202410,쇼핑업,18591,5450000,612578
기장군,202410,숙박업,8903,310544,15193
기장군,202410,식음료업,0,1790000,37271
기장군,202410,여가서비스업,23516,404182,12307
기장군,202410,여행업,120,155,39
기장군,202410,운송업,429,809852,2185
기장군,202410,의료웰니스업,1724,51642,1949
기장군,202411,쇼핑업,13765,5390000,518554
기장군,202411,숙박업,11445,316160,13071
기장군,202411,식음료업,0,1650000,26885
기장군,202411,여가서비스업,18407,347467,8254
기장군,202411,여행업,0,244,0
기장군,202411,운송업,52,801755,1988
기장군,202411,의료웰니스업,2365,52191,1712
기장군,202412,쇼핑업,22750,5520000,557059
기장군,202412,숙박업,15724,459422,11335
기장군,202412,식음료업,0,1910000,25596
기장군,202412,여가서비스업,20523,300969,9488
기장군,202412,여행업,100,147,0
기장군,202412,운송업,460,877846,1703
기장군,202412,의료웰니스업,2754,65139,2189
기장군,202501,쇼핑업,22290,4940000,455918
기장군,202501,숙박업,8766,354372,4646
기장군,202501,식음료업,0,1980000,20705
기장군,202501,여가서비스업,15664,215797,5280
기장군,202501,여행업,130,176,0
기장군,202501,운송업,0,842902,950
기장군,202501,의료웰니스업,3096,58916,2022
기장군,202502,쇼핑업,13771,3500000,415950
기장군,202502,숙박업,16560,291308,3288
기장군,202502,식음료업,0,1540000,16766
기장군,202502,여가서비스업,12721,236559,4908
기장군,202502,여행업,37,0,0
기장군,202502,운송업,0,819231,871
기장군,202502,의료웰니스업,3280,48244,1448
기장군,202503,쇼핑업,13030,4660000,627495
기장군,202503,숙박업,9274,335787,4847
기장군,202503,식음료업,0,1830000,24871
기장군,202503,여가서비스업,17233,301653,7514
기장군,202503,여행업,82,703,58
기장군,202503,운송업,550,832531,1148
기장군,202503,의료웰니스업,2612,65766,2742
기장군,202504,쇼핑업,14629,3970000,717902
기장군,202504,숙박업,11931,282292,5837
기장군,202504,식음료업,0,1680000,35852
기장군,202504,여가서비스업,24607,362719,12795
기장군,202504,여행업,121,153,0
기장군,202504,운송업,217,780705,2060
기장군,202504,의료웰니스업,2786,56140,4977
기장군,202505,쇼핑업,17943,5080000,745411
기장군,202505,숙박업,9955,401347,5180
기장군,202505,식음료업,0,2150000,33871
기장군,202505,여가서비스업,27238,429528,10306
기장군,202505,여행업,62,92,0
기장군,202505,운송업,57,828530,1569
기장군,202505,의료웰니스업,3731,58745,2361
기장군,202506,쇼핑업,13102,4260000,688674
기장군,202506,숙박업,7317,363103,6029
기장군,202506,식음료업,0,1760000,35374
기장군,202506,여가서비스업,20961,326347,13029
기장군,202506,여행업,0,0,0
기장군,202506,운송업,710,754634,1791
기장군,202506,의료웰니스업,1826,65804,4622
기장군,202507,쇼핑업,13484,3750000,756024
기장군,202507,숙박업,16171,461084,11884
기장군,202507,식음료업,0,1930000,37996
기장군,202507,여가서비스업,22855,295788,17276
기장군,202507,여행업,0,0,0
기장군,202507,운송업,153,858737,1888
기장군,202507,의료웰니스업,1890,51592,5389
기장군,202508,쇼핑업,18788,4190000,829401
기장군,202508,숙박업,12195,606776,7572
기장군,202508,식음료업,0,2310000,35642
기장군,202508,여가서비스업,15985,273672,17118
기장군,202508,여행업,0,585,0
기장군,202508,운송업,0,889244,1611
기장군,202508,의료웰니스업,2122,63256,1846
기장군,202509,쇼핑업,15955,4650000,765744
기장군,202509,숙박업,11868,316973,3488
기장군,202509,식음료업,0,1640000,32575
기장군,202509,여가서비스업,18188,332663,10230
기장군,202509,여행업,0,341,0
기장군,202509,운송업,75,802463,1858
기장군,202509,의료웰니스업,1993,52587,2109
기장군,202510,쇼핑업,19493,6900000,919842
기장군,202510,숙박업,10184,390787,10563
기장군,202510,식음료업,0,2220000,42018
기장군,202510,여가서비스업,22821,430742,13385
기장군,202510,여행업,0,205,30
기장군,202510,운송업,530,910505,2043
기장군,202510,의료웰니스업,2824,62206,2504
기장군,202511,쇼핑업,12571,6270000,895105
기장군,202511,숙박업,16414,330254,11026
기장군,202511,식음료업,0,1800000,38952
기장군,202511,여가서비스업,20234,366649,10120
기장군,202511,여행업,0,0,0
기장군,202511,운송업,0,910560,2092
기장군,202511,의료웰니스업,3350,63453,3433
기장군,202512,쇼핑업,21758,5440000,766863
기장군,202512,숙박업,13646,460268,5105
기장군,202512,식음료업,0,1930000,38658
기장군,202512,여가서비스업,14239,292733,10114
기장군,202512,여행업,0,2659,66
기장군,202512,운송업,85,914318,2068
기장군,202512,의료웰니스업,4499,72752,2336
기장군,202601,쇼핑업,35645,4840000,616039
기장군,202601,숙박업,11474,349681,3695
기장군,202601,식음료업,0,1970000,29426
기장군,202601,여가서비스업,9756,204703,5450
기장군,202601,여행업,0,1072,137
기장군,202601,운송업,0,848889,1300
기장군,202601,의료웰니스업,5809,58162,1797
기장군,202602,쇼핑업,17235,5250000,885968
기장군,202602,숙박업,14301,361534,2821
기장군,202602,식음료업,0,2000000,32002
기장군,202602,여가서비스업,14958,268982,9256
기장군,202602,여행업,0,2818,0
기장군,202602,운송업,0,778979,1435
기장군,202602,의료웰니스업,8379,64004,1701
기장군,202603,쇼핑업,16522,4970000,1181688
기장군,202603,숙박업,7335,290729,7697
기장군,202603,식음료업,0,1780000,48916
기장군,202603,여가서비스업,18712,337514,12545
기장군,202603,여행업,0,1920,0
기장군,202603,운송업,80,849916,2106
기장군,202603,의료웰니스업,4838,57953,1869
기장군,202604,쇼핑업,18948,4760000,1496005
기장군,202604,숙박업,7301,268961,10878
기장군,202604,식음료업,0,1770000,63101
기장군,202604,여가서비스업,23228,365584,18339
기장군,202604,여행업,1605,1369,0
기장군,202604,운송업,58,959024,3653
기장군,202604,의료웰니스업,3728,52712,3095
기장군,202605,쇼핑업,23894,5930000,1651938
기장군,202605,숙박업,10580,452753,11174
기장군,202605,식음료업,0,2390000,68955
기장군,202605,여가서비스업,19401,423532,19599
기장군,202605,여행업,0,0,0
기장군,202605,운송업,53,1090000,3189
기장군,202605,의료웰니스업,4888,61517,3848
기장군,202606,쇼핑업,19724,4040000,1732785
기장군,202606,숙박업,12864,345119,14544
기장군,202606,식음료업,0,1770000,74283
기장군,202606,여가서비스업,22108,369765,19544
기장군,202606,여행업,0,0,0
기장군,202606,운송업,357,1060000,3104
기장군,202606,의료웰니스업,4013,59178,3078
남구,202301,쇼핑업,12838,776832,8960
남구,202301,숙박업,7110,32745,1748
남구,202301,식음료업,0,914982,9655
남구,202301,여가서비스업,3866,69560,894
남구,202301,여행업,0,5314,0
남구,202301,운송업,0,1210000,1356
남구,202301,의료웰니스업,5268,72808,50649
남구,202302,쇼핑업,11849,615280,7718
남구,202302,숙박업,4894,58801,2178
남구,202302,식음료업,0,875618,8648
남구,202302,여가서비스업,2697,73199,901
남구,202302,여행업,0,7178,0
남구,202302,운송업,0,1080000,1423
남구,202302,의료웰니스업,3139,63581,42960
남구,202303,쇼핑업,16001,750190,13637
남구,202303,숙박업,4543,48586,4477
남구,202303,식음료업,0,1010000,17327
남구,202303,여가서비스업,2748,93466,800
남구,202303,여행업,432,4749,0
남구,202303,운송업,0,1220000,2154
남구,202303,의료웰니스업,3966,81695,89941
남구,202304,쇼핑업,15433,726101,13929
남구,202304,숙박업,6021,46365,10573
남구,202304,식음료업,0,994067,22525
남구,202304,여가서비스업,3331,95960,1266
남구,202304,여행업,45,1377,0
남구,202304,운송업,0,1180000,2058
남구,202304,의료웰니스업,4189,80438,115215
남구,202305,쇼핑업,11013,778459,12043
남구,202305,숙박업,8832,61064,7554
남구,202305,식음료업,0,1080000,19713
남구,202305,여가서비스업,4624,102147,938
남구,202305,여행업,0,2860,0
남구,202305,운송업,0,1110000,2075
남구,202305,의료웰니스업,6491,79704,97713
남구,202306,쇼핑업,12498,760055,15145
남구,202306,숙박업,24419,53380,6186
남구,202306,식음료업,0,975040,21189
남구,202306,여가서비스업,5515,95244,2251
남구,202306,여행업,245,3174,0
남구,202306,운송업,0,1070000,2332
남구,202306,의료웰니스업,16462,95745,101317
남구,202307,쇼핑업,13863,790618,13351
남구,202307,숙박업,9338,39229,8645
남구,202307,식음료업,0,992914,19484
남구,202307,여가서비스업,5081,89429,794
남구,202307,여행업,0,7206,0
남구,202307,운송업,0,1070000,2076
남구,202307,의료웰니스업,3975,76550,127258
남구,202308,쇼핑업,8199,778610,12525
남구,202308,숙박업,8263,57335,7043
남구,202308,식음료업,0,1000000,16686
남구,202308,여가서비스업,5340,88830,757
남구,202308,여행업,0,3416,87
남구,202308,운송업,0,1230000,2093
남구,202308,의료웰니스업,3710,80823,144881
남구,202309,쇼핑업,8426,892411,15197
남구,202309,숙박업,6981,66618,9027
남구,202309,식음료업,0,1010000,18437
남구,202309,여가서비스업,2459,97730,707
남구,202309,여행업,0,12005,0
남구,202309,운송업,386,1240000,2382
남구,202309,의료웰니스업,3617,83978,144012
남구,202310,쇼핑업,15176,723859,22274
남구,202310,숙박업,18899,121481,8133
남구,202310,식음료업,0,1010000,35496
남구,202310,여가서비스업,3315,107251,1233
남구,202310,여행업,0,1322,0
남구,202310,운송업,0,1210000,3238
남구,202310,의료웰니스업,5038,79548,169284
남구,202311,쇼핑업,16775,714899,18770
남구,202311,숙박업,11400,101717,7774
남구,202311,식음료업,0,937459,25417
남구,202311,여가서비스업,3323,93638,1078
남구,202311,여행업,0,349,0
남구,202311,운송업,59,1230000,2714
남구,202311,의료웰니스업,6044,76986,167096
남구,202312,쇼핑업,11175,742859,13729
남구,202312,숙박업,15517,78559,6045
남구,202312,식음료업,0,1050000,18768
남구,202312,여가서비스업,5751,89390,1205
남구,202312,여행업,0,2236,0
남구,202312,운송업,0,1190000,1740
남구,202312,의료웰니스업,20579,93491,155410
남구,202401,쇼핑업,12740,732849,10184
남구,202401,숙박업,8008,59735,4088
남구,202401,식음료업,0,894698,15466
남구,202401,여가서비스업,3193,72127,1073
남구,202401,여행업,1237,3588,0
남구,202401,운송업,0,1140000,1563
남구,202401,의료웰니스업,4683,71730,147116
남구,202402,쇼핑업,11685,707698,10463
남구,202402,숙박업,5115,45282,3849
남구,202402,식음료업,0,897048,11078
남구,202402,여가서비스업,3900,77572,917
남구,202402,여행업,34,3051,26
남구,202402,운송업,0,1110000,1216
남구,202402,의료웰니스업,4354,83816,156780
남구,202403,쇼핑업,11847,752150,18169
남구,202403,숙박업,24497,119946,6904
남구,202403,식음료업,0,1040000,27184
남구,202403,여가서비스업,4163,93933,1735
