기준연월,행정동,업종대분류명,외지인 소비액(만원),현지인 소비액(만원)
202409,금정구,쇼핑업,886219,87288
202409,금정구,숙박업,12156,3002
202409,금정구,식음료업,1060000,0
202409,금정구,여가서비스업,152095,14224
202409,금정구,여행업,3375,0
202409,금정구,운송업,317142,0
202409,금정구,의료웰니스업,84958,6372
202409,기장군,쇼핑업,5870000,14997
202409,기장군,숙박업,354616,9118
202409,기장군,식음료업,1960000,0
202409,기장군,여가서비스업,381081,21273
202409,기장군,여행업,414,95
202409,기장군,운송업,831733,221
202409,기장군,의료웰니스업,56693,1617
202409,남구,쇼핑업,871811,10196
202409,남구,숙박업,90194,10157
202409,남구,식음료업,986763,0
202409,남구,여가서비스업,97587,3528
202409,남구,여행업,2833,0
202409,남구,운송업,1020000,0
202409,남구,의료웰니스업,82759,4162
202409,동구,쇼핑업,1360000,49092
202409,동구,숙박업,56079,2466
202409,동구,식음료업,921032,0
202409,동구,여가서비스업,100805,312
202409,동구,여행업,55249,697
202409,동구,운송업,678766,9
202409,동구,의료웰니스업,60144,0
202409,동래구,쇼핑업,1410000,116174
202409,동래구,숙박업,120321,44916
202409,동래구,식음료업,1700000,0
202409,동래구,여가서비스업,86649,6562
202409,동래구,여행업,5014,582
202409,동래구,운송업,548290,10
202409,동래구,의료웰니스업,118362,4790
202409,부산진구,쇼핑업,3280000,493157
202409,부산진구,숙박업,132587,15928
202409,부산진구,식음료업,3300000,0
202409,부산진구,여가서비스업,201235,8743
202409,부산진구,여행업,67833,4243
202409,부산진구,운송업,349050,217
202409,부산진구,의료웰니스업,359073,0
202409,북구,쇼핑업,7530000,18782
202409,북구,숙박업,14608,6310
202409,북구,식음료업,734209,0
202409,북구,여가서비스업,44974,7889
202409,북구,여행업,1910,3068
202409,북구,운송업,483600,204
202409,북구,의료웰니스업,53481,0
202409,사상구,쇼핑업,1300000,7004
202409,사상구,숙박업,19441,5433
202409,사상구,식음료업,932250,0
202409,사상구,여가서비스업,60440,3182
202409,사상구,여행업,312,0
202409,사상구,운송업,1510000,306
202409,사상구,의료웰니스업,50562,1382
202409,사하구,쇼핑업,672619,9811
202409,사하구,숙박업,10864,5448
202409,사하구,식음료업,810110,0
202409,사하구,여가서비스업,46498,7017
202409,사하구,여행업,1310,0
202409,사하구,운송업,642671,420
202409,사하구,의료웰니스업,47427,0
202409,서구,쇼핑업,370155,1493
202409,서구,숙박업,54610,3902
202409,서구,식음료업,508122,0
202409,서구,여가서비스업,62133,820
202409,서구,여행업,4380,5
202409,서구,운송업,230577,0
202409,서구,의료웰니스업,19292,0
202409,수영구,쇼핑업,729127,3503
202409,수영구,숙박업,61672,8705
202409,수영구,식음료업,2180000,0
202409,수영구,여가서비스업,119341,2120
202409,수영구,운송업,258473,122
202409,수영구,의료웰니스업,103624,14
202409,연제구,쇼핑업,1960000,8118
202409,연제구,숙박업,18553,4814
202409,연제구,식음료업,1220000,0
202409,연제구,여가서비스업,58610,2393
202409,연제구,여행업,472,0
202409,연제구,운송업,736979,143
202409,연제구,의료웰니스업,98845,0
202409,영도구,쇼핑업,222230,3059
202409,영도구,숙박업,20517,2636
202409,영도구,식음료업,455947,0
202409,영도구,여가서비스업,57104,2517
202409,영도구,여행업,1701,0
202409,영도구,운송업,76492,222
202409,영도구,의료웰니스업,16798,2378
202409,중구,쇼핑업,1610000,45312
202409,중구,숙박업,53055,2135
202409,중구,식음료업,1470000,0
202409,중구,여가서비스업,46419,1049
202409,중구,여행업,31663,0
202409,중구,운송업,37889,0
202409,중구,의료웰니스업,84922,0
202409,해운대구,쇼핑업,9230000,3990000
202409,해운대구,숙박업,716093,84298
202409,해운대구,식음료업,2860000,0
202409,해운대구,여가서비스업,217185,31208
202409,해운대구,여행업,9748,2894
202409,해운대구,운송업,704917,265
202409,해운대구,의료웰니스업,203735,3658
202410,강서구,쇼핑업,1520000,35677
202410,강서구,숙박업,36463,3542
202410,강서구,식음료업,1140000,0
202410,강서구,여가서비스업,107844,5227
202410,강서구,여행업,1237,0
202410,강서구,운송업,4760000,12628
202410,강서구,의료웰니스업,35909,2178
202410,금정구,쇼핑업,874890,107060
202410,금정구,숙박업,10987,3337
202410,금정구,식음료업,1080000,0
202410,금정구,여가서비스업,154526,16955
202410,금정구,여행업,6894,952
202410,금정구,운송업,301846,283
202410,금정구,의료웰니스업,78822,9055
202410,기장군,쇼핑업,5450000,18591
202410,기장군,숙박업,310544,8903
202410,기장군,식음료업,1790000,0
202410,기장군,여가서비스업,404182,23516
202410,기장군,여행업,155,120
202410,기장군,운송업,809852,429
202410,기장군,의료웰니스업,51642,1724
202410,남구,쇼핑업,770321,15137
202410,남구,숙박업,128929,3317
202410,남구,식음료업,1030000,0
202410,남구,여가서비스업,101945,3446
202410,남구,여행업,2881,0
202410,남구,운송업,1060000,0
202410,남구,의료웰니스업,75356,4624
202410,동구,쇼핑업,1230000,36484
202410,동구,숙박업,65902,2873
202410,동구,식음료업,974906,0
202410,동구,여가서비스업,111084,17
202410,동구,여행업,50670,0
202410,동구,운송업,658949,358
202410,동구,의료웰니스업,61627,0
202410,동래구,쇼핑업,1290000,138109
202410,동래구,숙박업,105577,28292
202410,동래구,식음료업,1530000,0
202410,동래구,여가서비스업,76534,6463
202410,동래구,여행업,4040,669
202410,동래구,운송업,472919,237
202410,동래구,의료웰니스업,118757,4209
202410,부산진구,쇼핑업,3190000,513219
202410,부산진구,숙박업,130191,14412
202410,부산진구,식음료업,3350000,0
202410,부산진구,여가서비스업,183326,5481
202410,부산진구,여행업,47792,3851
202410,부산진구,운송업,308974,119
202410,부산진구,의료웰니스업,341231,0
202410,북구,쇼핑업,7590000,40094
202410,북구,숙박업,17515,6535
202410,북구,식음료업,716160,0
202410,북구,여가서비스업,39022,5140
202410,북구,여행업,1499,0
202410,북구,운송업,470616,209
202410,북구,의료웰니스업,48609,0
202410,사상구,쇼핑업,1060000,10753
202410,사상구,숙박업,28053,5119
202410,사상구,식음료업,960512,0
202410,사상구,여가서비스업,66462,2786
202410,사상구,여행업,1643,0
202410,사상구,운송업,1420000,715
202410,사상구,의료웰니스업,46739,1498
202410,사하구,쇼핑업,640203,17028
202410,사하구,숙박업,13910,4481
202410,사하구,식음료업,790637,0
202410,사하구,여가서비스업,41130,3530
202410,사하구,여행업,6094,0
202410,사하구,운송업,639220,240
202410,사하구,의료웰니스업,59081,4
202410,서구,쇼핑업,369101,2246
202410,서구,숙박업,65463,3188
202410,서구,식음료업,525194,0
202410,서구,여가서비스업,61489,914
202410,서구,여행업,2515,17
202410,서구,운송업,220899,0
202410,서구,의료웰니스업,39956,0
202410,수영구,쇼핑업,676285,6393
202410,수영구,숙박업,65450,5966
202410,수영구,식음료업,2240000,0
202410,수영구,여가서비스업,105207,1247
202410,수영구,여행업,5414,0
202410,수영구,운송업,233157,139
202410,수영구,의료웰니스업,95004,55
202410,연제구,쇼핑업,1670000,9827
202410,연제구,숙박업,21308,4041
202410,연제구,식음료업,1240000,0
202410,연제구,여가서비스업,59648,2409
202410,연제구,여행업,2641,0
202410,연제구,운송업,741242,550
202410,연제구,의료웰니스업,90607,0
202410,영도구,쇼핑업,194967,5333
202410,영도구,숙박업,27960,1844
202410,영도구,식음료업,454131,0
202410,영도구,여가서비스업,43137,1373
202410,영도구,여행업,52,1596
202410,영도구,운송업,75852,471
202410,영도구,의료웰니스업,14316,2375
202410,중구,쇼핑업,1510000,41062
202410,중구,숙박업,59288,1460
202410,중구,식음료업,1560000,0
202410,중구,여가서비스업,40540,505
202410,중구,여행업,33426,0
202410,중구,운송업,41113,0
202410,중구,의료웰니스업,92733,0
202410,해운대구,쇼핑업,9130000,4350000
202410,해운대구,숙박업,704672,123220
202410,해운대구,식음료업,2960000,0
202410,해운대구,여가서비스업,189805,30224
202410,해운대구,여행업,7478,3474
202410,해운대구,운송업,704769,528
202410,해운대구,의료웰니스업,215731,3905
202411,강서구,쇼핑업,1500000,29511
202411,강서구,숙박업,34917,3057
202411,강서구,식음료업,1090000,0
202411,강서구,여가서비스업,98434,5081
202411,강서구,여행업,200,0
202411,강서구,운송업,4670000,9604
202411,강서구,의료웰니스업,37531,2906
202411,금정구,쇼핑업,867031,120149
202411,금정구,숙박업,11723,2735
202411,금정구,식음료업,1060000,0
202411,금정구,여가서비스업,139590,16304
202411,금정구,여행업,15048,0
202411,금정구,운송업,346283,0
202411,금정구,의료웰니스업,81383,9884
202411,기장군,쇼핑업,5390000,13765
202411,기장군,숙박업,316160,11445
202411,기장군,식음료업,1650000,0
202411,기장군,여가서비스업,347467,18407
202411,기장군,여행업,244,0
202411,기장군,운송업,801755,52
202411,기장군,의료웰니스업,52191,2365
202411,남구,쇼핑업,788586,12335
202411,남구,숙박업,110285,4640
202411,남구,식음료업,997824,0
202411,남구,여가서비스업,90248,2922
202411,남구,여행업,6616,290
202411,남구,운송업,1130000,0
202411,남구,의료웰니스업,85026,7410
202411,동구,쇼핑업,1150000,38118
202411,동구,숙박업,53421,3627
202411,동구,식음료업,941324,0
202411,동구,여가서비스업,102045,205
202411,동구,여행업,42392,30
202411,동구,운송업,645183,0
202411,동구,의료웰니스업,56061,0
202411,동래구,쇼핑업,1250000,137375
202411,동래구,숙박업,101368,29887
202411,동래구,식음료업,1540000,0
202411,동래구,여가서비스업,79510,6702
202411,동래구,여행업,2382,3420
202411,동래구,운송업,476380,362
202411,동래구,의료웰니스업,124711,5392
202411,부산진구,쇼핑업,3360000,612253
202411,부산진구,숙박업,124955,36165
202411,부산진구,식음료업,3370000,0
202411,부산진구,여가서비스업,160737,5731
202411,부산진구,여행업,36345,4591
202411,부산진구,운송업,298547,2138
202411,부산진구,의료웰니스업,339657,0
202411,북구,쇼핑업,6650000,42224
202411,북구,숙박업,12516,5270
202411,북구,식음료업,677417,0
202411,북구,여가서비스업,40368,4139
202411,북구,여행업,552,0
202411,북구,운송업,497741,407
202411,북구,의료웰니스업,46585,0
202411,사상구,쇼핑업,1120000,7888
202411,사상구,숙박업,22201,4355
202411,사상구,식음료업,936069,0
202411,사상구,여가서비스업,46820,1483
202411,사상구,여행업,77,17
202411,사상구,운송업,1340000,888
202411,사상구,의료웰니스업,51884,1742
202411,사하구,쇼핑업,653989,14130
202411,사하구,숙박업,12988,3996
202411,사하구,식음료업,784646,0
202411,사하구,여가서비스업,42376,4092
202411,사하구,여행업,3611,0
202411,사하구,운송업,616313,339
202411,사하구,의료웰니스업,51732,4
202411,서구,쇼핑업,351139,2362
202411,서구,숙박업,71014,5633
202411,서구,식음료업,504906,0
202411,서구,여가서비스업,56154,953
202411,서구,여행업,456,31
202411,서구,운송업,205647,0
202411,서구,의료웰니스업,20658,0
202411,수영구,쇼핑업,705514,6076
202411,수영구,숙박업,53802,6591
202411,수영구,식음료업,2220000,0
202411,수영구,여가서비스업,95740,1439
202411,수영구,여행업,2109,0
202411,수영구,운송업,232846,181
202411,수영구,의료웰니스업,105637,126
202411,연제구,쇼핑업,1640000,10352
202411,연제구,숙박업,21373,3936
202411,연제구,식음료업,1250000,0
202411,연제구,여가서비스업,55468,1441
202411,연제구,여행업,7627,0
202411,연제구,운송업,678485,115
202411,연제구,의료웰니스업,99190,0
202411,영도구,쇼핑업,186943,5569
202411,영도구,숙박업,35940,2125
202411,영도구,식음료업,429310,0
202411,영도구,여가서비스업,35436,821
202411,영도구,여행업,2251,0
202411,영도구,운송업,72456,0
202411,영도구,의료웰니스업,14518,3472
202411,중구,쇼핑업,1600000,53689
202411,중구,숙박업,74858,2170
202411,중구,식음료업,1510000,0
202411,중구,여가서비스업,36432,674
202411,중구,여행업,40409,160
202411,중구,운송업,43818,0
202411,중구,의료웰니스업,86338,0
202411,해운대구,쇼핑업,9460000,4160000
202411,해운대구,숙박업,757377,103715
202411,해운대구,식음료업,2810000,0
202411,해운대구,여가서비스업,161488,24776
202411,해운대구,여행업,7668,585
202411,해운대구,운송업,643922,120
202411,해운대구,의료웰니스업,202739,5086
202412,강서구,쇼핑업,1530000,35761
202412,강서구,숙박업,38665,4728
202412,강서구,식음료업,1160000,0
202412,강서구,여가서비스업,90718,7309
202412,강서구,여행업,2063,0
202412,강서구,운송업,4950000,9832
202412,강서구,의료웰니스업,37909,3317
202412,금정구,쇼핑업,818821,102481
202412,금정구,숙박업,10031,2798
202412,금정구,식음료업,1080000,0
202412,금정구,여가서비스업,113979,14000
202412,금정구,여행업,7188,720
202412,금정구,운송업,338991,732
202412,금정구,의료웰니스업,87541,11701
202412,기장군,쇼핑업,5520000,22750
202412,기장군,숙박업,459422,15724
202412,기장군,식음료업,1910000,0
202412,기장군,여가서비스업,300969,20523
202412,기장군,여행업,147,100
202412,기장군,운송업,877846,460
202412,기장군,의료웰니스업,65139,2754
202412,남구,쇼핑업,761780,12273
202412,남구,숙박업,86885,8596
202412,남구,식음료업,1060000,0
202412,남구,여가서비스업,82636,4566
202412,남구,여행업,865,2036
202412,남구,운송업,1140000,0
202412,남구,의료웰니스업,101444,24652
202412,동구,쇼핑업,1170000,33970
202412,동구,숙박업,59849,2871
