연월,행정구,업종대분류,평균이용금액(만원),평균이용건수
202509,해운대구,여가서비스업,9157,1602
202509,해운대구,여행/숙박업,2374,725
202509,해운대구,운송업,1657,205
202509,해운대구,음식/주점,12316,4083
202509,해운대구,음식료품,3470,1494
202509,해운대구,의료휄니스업,10409,1358
202510,강서구,비관광,2285,77
202510,강서구,쇼핑업,7764,2073
202510,강서구,여가서비스업,7972,1093
202510,강서구,여행/숙박업,1305,350
202510,강서구,운송업,1811,132
202510,강서구,음식/주점,8615,2823
202510,강서구,음식료품,2388,968
202510,강서구,의료휄니스업,5181,767
202510,금정구,비관광,1068,35
202510,금정구,쇼핑업,5762,1783
202510,금정구,여가서비스업,4127,1037
202510,금정구,여행/숙박업,1020,403
202510,금정구,운송업,946,100
202510,금정구,음식/주점,7520,2609
202510,금정구,음식료품,2249,949
202510,금정구,의료휄니스업,4964,814
202510,기장군,비관광,3535,123
202510,기장군,쇼핑업,15237,4170
202510,기장군,여가서비스업,11309,2263
202510,기장군,여행/숙박업,2081,730
202510,기장군,운송업,3036,361
202510,기장군,음식/주점,16993,5444
202510,기장군,음식료품,4619,1680
202510,기장군,의료휄니스업,10558,1680
202510,남구,비관광,1423,56
202510,남구,쇼핑업,7501,2233
202510,남구,여가서비스업,5295,1273
202510,남구,여행/숙박업,1572,574
202510,남구,운송업,1364,140
202510,남구,음식/주점,9042,3087
202510,남구,음식료품,2612,1108
202510,남구,의료휄니스업,6589,960
202510,동구,비관광,371,13
202510,동구,쇼핑업,3101,993
202510,동구,여가서비스업,2288,577
202510,동구,여행/숙박업,619,330
202510,동구,운송업,378,57
202510,동구,음식/주점,4023,1346
202510,동구,음식료품,1051,438
202510,동구,의료휄니스업,2821,435
202510,동래구,비관광,2558,88
202510,동래구,쇼핑업,10115,2951
202510,동래구,여가서비스업,7088,1756
202510,동래구,여행/숙박업,1775,704
202510,동래구,운송업,1527,174
202510,동래구,음식/주점,12786,4338
202510,동래구,음식료품,3837,1690
202510,동래구,의료휄니스업,8902,1369
202510,부산진구,비관광,1331,48
202510,부산진구,쇼핑업,8307,2653
202510,부산진구,여가서비스업,5955,1631
202510,부산진구,여행/숙박업,1654,751
202510,부산진구,운송업,1221,151
202510,부산진구,음식/주점,10836,3667
202510,부산진구,음식료품,3109,1355
202510,부산진구,의료휄니스업,7187,1156
202510,북구,비관광,1645,62
202510,북구,쇼핑업,8531,2609
202510,북구,여가서비스업,6776,1666
202510,북구,여행/숙박업,1499,677
202510,북구,운송업,1707,174
202510,북구,음식/주점,11132,3753
202510,북구,음식료품,3476,1531
202510,북구,의료휄니스업,7429,1234
202510,사상구,비관광,970,35
202510,사상구,쇼핑업,7051,2359
202510,사상구,여가서비스업,5653,1437
202510,사상구,여행/숙박업,1314,708
202510,사상구,운송업,1282,134
202510,사상구,음식/주점,9536,3092
202510,사상구,음식료품,3065,1270
202510,사상구,의료휄니스업,6413,1093
202510,사하구,비관광,1240,45
202510,사하구,쇼핑업,8059,2577
202510,사하구,여가서비스업,5820,1464
202510,사하구,여행/숙박업,1469,758
202510,사하구,운송업,1387,138
202510,사하구,음식/주점,10259,3362
202510,사하구,음식료품,2906,1146
202510,사하구,의료휄니스업,6923,1211
202510,서구,비관광,519,17
202510,서구,쇼핑업,3502,1055
202510,서구,여가서비스업,2667,627
202510,서구,여행/숙박업,772,402
202510,서구,운송업,452,51
202510,서구,음식/주점,4510,1464
202510,서구,음식료품,1269,477
202510,서구,의료휄니스업,3287,507
202510,수영구,비관광,1361,48
202510,수영구,쇼핑업,8706,2549
202510,수영구,여가서비스업,5799,1399
202510,수영구,여행/숙박업,1679,615
202510,수영구,운송업,1349,136
202510,수영구,음식/주점,10601,3591
202510,수영구,음식료품,3099,1294
202510,수영구,의료휄니스업,7137,1085
202510,연제구,비관광,1818,62
202510,연제구,쇼핑업,8286,2539
202510,연제구,여가서비스업,5771,1514
202510,연제구,여행/숙박업,1647,619
202510,연제구,운송업,1184,149
202510,연제구,음식/주점,10942,3733
202510,연제구,음식료품,3267,1427
202510,연제구,의료휄니스업,7337,1144
202510,영도구,비관광,465,17
202510,영도구,쇼핑업,3667,1164
202510,영도구,여가서비스업,2870,711
202510,영도구,여행/숙박업,858,490
202510,영도구,운송업,509,65
202510,영도구,음식/주점,5190,1573
202510,영도구,음식료품,1362,497
202510,영도구,의료휄니스업,3683,636
202510,중구,비관광,159,5
202510,중구,쇼핑업,1834,645
202510,중구,여가서비스업,1248,328
202510,중구,여행/숙박업,455,265
202510,중구,운송업,132,25
202510,중구,음식/주점,2528,861
202510,중구,음식료품,645,270
202510,중구,의료휄니스업,1685,262
202510,해운대구,비관광,2245,74
202510,해운대구,쇼핑업,11880,2866
202510,해운대구,여가서비스업,7922,1575
202510,해운대구,여행/숙박업,2298,694
202510,해운대구,운송업,1792,198
202510,해운대구,음식/주점,12078,3993
202510,해운대구,음식료품,3271,1376
202510,해운대구,의료휄니스업,9204,1216
202511,강서구,비관광,2537,78
202511,강서구,쇼핑업,8255,2113
202511,강서구,여가서비스업,6344,1074
202511,강서구,여행/숙박업,1294,339
202511,강서구,운송업,2192,138
202511,강서구,음식/주점,8677,2854
202511,강서구,음식료품,2312,994
202511,강서구,의료휄니스업,5960,912
202511,금정구,비관광,1227,40
202511,금정구,쇼핑업,6173,1847
202511,금정구,여가서비스업,4376,1047
202511,금정구,여행/숙박업,1072,412
202511,금정구,운송업,852,104
202511,금정구,음식/주점,7904,2734
202511,금정구,음식료품,2221,1014
202511,금정구,의료휄니스업,5552,956
202511,기장군,비관광,3851,126
202511,기장군,쇼핑업,15933,4244
202511,기장군,여가서비스업,11635,2250
202511,기장군,여행/숙박업,2181,716
202511,기장군,운송업,3197,384
202511,기장군,음식/주점,17290,5548
202511,기장군,음식료품,4518,1687
202511,기장군,의료휄니스업,12434,1984
202511,남구,비관광,1609,58
202511,남구,쇼핑업,8145,2301
202511,남구,여가서비스업,5492,1256
202511,남구,여행/숙박업,1545,591
202511,남구,운송업,1277,147
202511,남구,음식/주점,9486,3180
202511,남구,음식료품,2602,1166
202511,남구,의료휄니스업,7341,1119
202511,동구,비관광,437,14
202511,동구,쇼핑업,3262,1022
202511,동구,여가서비스업,2343,567
202511,동구,여행/숙박업,696,340
202511,동구,운송업,470,60
202511,동구,음식/주점,4201,1387
202511,동구,음식료품,1053,453
202511,동구,의료휄니스업,3190,495
202511,동래구,비관광,2980,99
202511,동래구,쇼핑업,10845,3048
202511,동래구,여가서비스업,7180,1760
202511,동래구,여행/숙박업,1932,732
202511,동래구,운송업,2318,188
202511,동래구,음식/주점,13483,4550
202511,동래구,음식료품,3889,1787
202511,동래구,의료휄니스업,10007,1603
202511,부산진구,비관광,1503,51
202511,부산진구,쇼핑업,8784,2741
202511,부산진구,여가서비스업,6168,1629
202511,부산진구,여행/숙박업,1679,776
202511,부산진구,운송업,1466,155
202511,부산진구,음식/주점,11358,3807
202511,부산진구,음식료품,3115,1421
202511,부산진구,의료휄니스업,8108,1335
202511,북구,비관광,1828,65
202511,북구,쇼핑업,9008,2693
202511,북구,여가서비스업,7108,1658
202511,북구,여행/숙박업,1581,688
202511,북구,운송업,1750,178
202511,북구,음식/주점,11581,3856
202511,북구,음식료품,3461,1603
202511,북구,의료휄니스업,8190,1409
202511,사상구,비관광,1053,36
202511,사상구,쇼핑업,7449,2406
202511,사상구,여가서비스업,5768,1410
202511,사상구,여행/숙박업,1325,712
202511,사상구,운송업,1254,139
202511,사상구,음식/주점,9793,3119
202511,사상구,음식료품,2954,1305
202511,사상구,의료휄니스업,7142,1246
202511,사하구,비관광,1359,45
202511,사하구,쇼핑업,8410,2622
202511,사하구,여가서비스업,6007,1435
202511,사하구,여행/숙박업,1524,762
202511,사하구,운송업,1371,143
202511,사하구,음식/주점,10554,3413
202511,사하구,음식료품,2794,1160
202511,사하구,의료휄니스업,7969,1381
202511,서구,비관광,632,18
202511,서구,쇼핑업,3645,1085
202511,서구,여가서비스업,2465,627
202511,서구,여행/숙박업,767,411
202511,서구,운송업,452,53
202511,서구,음식/주점,4653,1508
202511,서구,음식료품,1240,488
202511,서구,의료휄니스업,3628,574
202511,수영구,비관광,1618,53
202511,수영구,쇼핑업,9362,2639
202511,수영구,여가서비스업,5925,1383
202511,수영구,여행/숙박업,1802,638
202511,수영구,운송업,1088,140
202511,수영구,음식/주점,11044,3720
202511,수영구,음식료품,3124,1376
202511,수영구,의료휄니스업,8069,1256
202511,연제구,비관광,2070,68
202511,연제구,쇼핑업,8920,2643
202511,연제구,여가서비스업,5886,1513
202511,연제구,여행/숙박업,1750,640
202511,연제구,운송업,1690,157
202511,연제구,음식/주점,11646,3922
202511,연제구,음식료품,3365,1520
202511,연제구,의료휄니스업,8336,1341
202511,영도구,비관광,531,19
202511,영도구,쇼핑업,3851,1206
202511,영도구,여가서비스업,2947,700
202511,영도구,여행/숙박업,892,504
202511,영도구,운송업,556,68
202511,영도구,음식/주점,5352,1621
202511,영도구,음식료품,1315,507
202511,영도구,의료휄니스업,4157,713
202511,중구,비관광,180,6
202511,중구,쇼핑업,1962,661
202511,중구,여가서비스업,1217,327
202511,중구,여행/숙박업,443,275
202511,중구,운송업,196,28
202511,중구,음식/주점,2675,886
202511,중구,음식료품,636,277
202511,중구,의료휄니스업,1779,295
202511,해운대구,비관광,2753,82
202511,해운대구,쇼핑업,12826,2978
202511,해운대구,여가서비스업,7698,1581
202511,해운대구,여행/숙박업,2431,724
202511,해운대구,운송업,2207,204
202511,해운대구,음식/주점,12631,4160
202511,해운대구,음식료품,3423,1461
202511,해운대구,의료휄니스업,10164,1432
202512,강서구,비관광,2375,72
202512,강서구,쇼핑업,8211,2047
202512,강서구,여가서비스업,6911,1097
202512,강서구,여행/숙박업,1313,344
202512,강서구,운송업,2072,151
202512,강서구,음식/주점,9150,2727
202512,강서구,음식료품,2616,978
202512,강서구,의료휄니스업,6290,883
202512,금정구,비관광,1150,35
202512,금정구,쇼핑업,5998,1771
202512,금정구,여가서비스업,4472,1064
202512,금정구,여행/숙박업,1158,417
202512,금정구,운송업,883,111
202512,금정구,음식/주점,8310,2607
202512,금정구,음식료품,2425,1020
202512,금정구,의료휄니스업,5987,964
202512,기장군,비관광,3711,119
202512,기장군,쇼핑업,15749,4067
202512,기장군,여가서비스업,12540,2291
202512,기장군,여행/숙박업,2488,731
202512,기장군,운송업,3081,428
202512,기장군,음식/주점,18258,5310
202512,기장군,음식료품,5075,1688
202512,기장군,의료휄니스업,12935,1978
202512,남구,비관광,1540,52
202512,남구,쇼핑업,8032,2217
202512,남구,여가서비스업,5956,1289
202512,남구,여행/숙박업,1678,588
202512,남구,운송업,1137,162
202512,남구,음식/주점,10079,3070
202512,남구,음식료품,2886,1167
202512,남구,의료휄니스업,7936,1125
202512,동구,비관광,427,13
202512,동구,쇼핑업,3179,990
202512,동구,여가서비스업,2439,576
202512,동구,여행/숙박업,737,334
202512,동구,운송업,414,66
202512,동구,음식/주점,4386,1324
202512,동구,음식료품,1156,448
202512,동구,의료휄니스업,3106,511
202512,동래구,비관광,2797,89
202512,동래구,쇼핑업,10388,2916
202512,동래구,여가서비스업,7318,1785
202512,동래구,여행/숙박업,2109,731
202512,동래구,운송업,1207,200
202512,동래구,음식/주점,14381,4348
202512,동래구,음식료품,4356,1799
202512,동래구,의료휄니스업,10887,1630
202512,부산진구,비관광,1400,47
202512,부산진구,쇼핑업,8567,2626
202512,부산진구,여가서비스업,6472,1640
202512,부산진구,여행/숙박업,1798,766
202512,부산진구,운송업,994,166
202512,부산진구,음식/주점,11854,3611
202512,부산진구,음식료품,3389,1421
202512,부산진구,의료휄니스업,8682,1336
202512,북구,비관광,1789,61
202512,북구,쇼핑업,8789,2599
202512,북구,여가서비스업,7334,1683
202512,북구,여행/숙박업,1762,690
202512,북구,운송업,1656,186
202512,북구,음식/주점,12142,3690
202512,북구,음식료품,3760,1598
202512,북구,의료휄니스업,8821,1425
202512,사상구,비관광,1066,34
202512,사상구,쇼핑업,7182,2296
202512,사상구,여가서비스업,6171,1422
202512,사상구,여행/숙박업,1402,714
202512,사상구,운송업,1344,144
202512,사상구,음식/주점,10080,2933
202512,사상구,음식료품,3247,1301
202512,사상구,의료휄니스업,7271,1222
202512,사하구,비관광,1291,40
202512,사하구,쇼핑업,8165,2492
202512,사하구,여가서비스업,6291,1449
202512,사하구,여행/숙박업,1577,755
202512,사하구,운송업,1244,150
202512,사하구,음식/주점,10950,3232
202512,사하구,음식료품,3059,1154
202512,사하구,의료휄니스업,8434,1379
202512,서구,비관광,562,16
202512,서구,쇼핑업,3585,1043
202512,서구,여가서비스업,2672,628
202512,서구,여행/숙박업,853,411
202512,서구,운송업,593,56
202512,서구,음식/주점,4901,1458
202512,서구,음식료품,1305,486
202512,서구,의료휄니스업,3891,587
202512,수영구,비관광,1580,49
202512,수영구,쇼핑업,9373,2548
202512,수영구,여가서비스업,6173,1400
202512,수영구,여행/숙박업,1883,636
202512,수영구,운송업,1702,155
202512,수영구,음식/주점,11521,3538
202512,수영구,음식료품,3412,1395
202512,수영구,의료휄니스업,8452,1266
202512,연제구,비관광,1979,61
202512,연제구,쇼핑업,8774,2554
202512,연제구,여가서비스업,6155,1529
202512,연제구,여행/숙박업,1715,640
202512,연제구,운송업,1558,170
202512,연제구,음식/주점,12246,3749
202512,연제구,음식료품,3716,1528
202512,연제구,의료휄니스업,8850,1350
202512,영도구,비관광,522,16
202512,영도구,쇼핑업,3841,1184
202512,영도구,여가서비스업,3194,721
