행정구명,사업장명,업태구분명,영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
해운대구,송정 알리바바,숙박업(생활),영업,201509,,"부산광역시 해운대구 송정중앙로36번길 21, 1~5층 (송정동)",부산광역시 해운대구 송정동 291-2,129.2033739,35.1814739
해운대구,전망좋은 모텔,여관업,폐업,201509,202004,"부산광역시 해운대구 달맞이길62번길 23, 3,5,6층 (중동)","부산광역시 해운대구 중동 957-9 3, 5, 6층",129.1703699,35.15924281
수영구,헤븐리펜트하우스,숙박업 기타,영업,201508,,"부산광역시 수영구 민락수변로 13-1, 10층 (민락동)",부산광역시 수영구 민락동 181-143,129.1241683,35.15462201
해운대구,썬앤문 게스트하우스,숙박업(생활),폐업,201508,201802,"부산광역시 해운대구 달맞이길 193, 2층 (중동)",부산광역시 해운대구 중동 1489-4 2층,129.1824926,35.15851932
중구,미니호텔메이 남포,여관업,영업,201508,,부산광역시 중구 구덕로34번길 4 (남포동2가),부산광역시 중구 남포동2가 25-10,129.0322984,35.09829654
수영구,광안리오션프론트,숙박업 기타,영업,201508,,"부산광역시 수영구 광안해변로 247, 6층 (민락동)",부산광역시 수영구 민락동 178-19,129.120842,35.1550344
해운대구,더휴해운대,숙박업(생활),영업,201508,,"부산광역시 해운대구 중동1로 22, 2~3층 (중동)",부산광역시 해운대구 중동 1394-37 2~3층,129.1618456,35.16310135
수영구,샤토드메종,숙박업 기타,폐업,201508,201701,"부산광역시 수영구 망미번영로70번길 16, 1층 (수영동)",부산광역시 수영구 수영동 466-2,129.1109978,35.17275573
해운대구,일로와 스테이,숙박업(생활),영업,201507,,부산광역시 해운대구 달맞이길62번가길 31 (중동),부산광역시 해운대구 중동 964,129.171614,35.1586543
해운대구,시타딘해운대호텔,숙박업(생활),폐업,201507,202006,"부산광역시 해운대구 해운대로 620, 4~42층 (우동)",부산광역시 해운대구 우동 539-10 4~42층,129.1584916,35.1629774
수영구,플라야(PLAYA),숙박업 기타,영업,201507,,"부산광역시 수영구 광안해변로 191, 4~5층 (광안동)",부산광역시 수영구 광안동 197-16,129.1166653,35.15156849
수영구,벡스코호스텔,숙박업 기타,영업,201507,,"부산광역시 수영구 광안해변로284번길 43, 2~3층 (민락동)",부산광역시 수영구 민락동 181-212,129.1256032,35.15403692
동래구,신라원텔,숙박업(생활),폐업,201507,201806,부산광역시 동래구 금강로106번길 30 (온천동),부산광역시 동래구 온천동 189-31,129.0808958,35.21817641
해운대구,호텔 더 마크 해운대(Hotel The Mark Haeundae),숙박업(생활),영업,201507,,부산광역시 해운대구 해운대해변로298번길 29 (중동),부산광역시 해운대구 중동 1123,129.1668175,35.16109798
해운대구,호텔 더 마크 해운대(Hotel The Mark Haeundae),일반호텔,영업,201507,,부산광역시 해운대구 해운대해변로298번길 29 (중동),부산광역시 해운대구 중동 1123,129.1668175,35.16109798
사하구,휴 모텔,여관업,영업,201507,,부산광역시 사하구 낙동대로224번길 1-2 (괴정동),부산광역시 사하구 괴정동 975-12,128.9920171,35.10031562
해운대구,부산관광호스텔,숙박업(생활),폐업,201507,202103,부산광역시 해운대구 송정중앙로33번길 15 (송정동),부산광역시 해운대구 송정동 201-3,129.2043766,35.18310066
중구,WA(와)호텔,일반호텔,영업,201506,,부산광역시 중구 광복로97번안길 5 (광복동1가),부산광역시 중구 광복동1가 33,129.0349873,35.09905238
해운대구,송정 오셔너스,숙박업(생활),영업,201506,,"부산광역시 해운대구 송정광어골로 47, 6~9층 (송정동)",부산광역시 해운대구 송정동 437-1,129.1969086,35.17701206
해운대구,해리움 호텔,일반호텔,영업,201506,,부산광역시 해운대구 해운대해변로197번길 10-9 (우동),부산광역시 해운대구 우동 762-45,129.1533201,35.15930729
해운대구,프롬게스트하우스,숙박업 기타,폐업,201506,201905,"부산광역시 해운대구 송정광어골로 15-1, 3,4층 (송정동)",부산광역시 해운대구 송정동 312-6,129.1986089,35.17954157
수영구,문베이호텔,관광호텔,영업,201505,,"부산광역시 수영구 남천바다로33번길 51, 1~9층 (광안동)",부산광역시 수영구 광안동 199-5,129.1154344,35.15065827
중구,스테이 가온,숙박업 기타,영업,201505,,"부산광역시 중구 중앙대로 24, 7층 701호 (중앙동6가, 주경빌딩)",부산광역시 중구 중앙동6가 70-1 주경빌딩 701호,129.0369286,35.09968874
해운대구,해운대타이,숙박업(생활),폐업,201505,201810,"부산광역시 해운대구 구남로 19, 2층 (우동)",부산광역시 해운대구 우동 618-17,129.1602609,35.16232905
부산진구,주식회사 부산비즈니스호텔,관광호텔,영업,201505,,부산광역시 부산진구 부전로 67 (부전동),부산광역시 부산진구 부전동 512-4,129.0545283,35.15611224
중구,테라게스트하우스2,숙박업 기타,폐업,201504,202212,부산광역시 중구 자갈치로48번길 3 (남포동5가),부산광역시 중구 남포동5가 104-1,129.0298681,35.09698336
해운대구,호텔 씨엘드메르 해운대,숙박업(생활),폐업,201504,201805,부산광역시 해운대구 해운대해변로298번길 29 (중동),부산광역시 해운대구 중동 1123,129.1668175,35.16109798
해운대구,호텔 씨엘드 메르 해운대,일반호텔,폐업,201504,201805,"부산광역시 해운대구 해운대해변로298번길 29 (중동, 중동 대우푸르지오시티)",부산광역시 해운대구 중동 1123,129.1668175,35.16109798
수영구,투헤븐호텔(2HEAVEN HOTEL),관광호텔,영업,201504,,"부산광역시 수영구 남천바다로33번길 25, 1~4층 (광안동)",부산광역시 수영구 광안동 202-8,129.1145706,35.14951146
해운대구,이코노미 해운대,숙박업 기타,영업,201503,,"부산광역시 해운대구 구남로12번길 11, 3~4층 (우동)",부산광역시 해운대구 우동 541-11 3~4층,129.1590808,35.16227693
수영구,제이스테이,숙박업 기타,영업,201503,,"부산광역시 수영구 남천바다로 31-1, 4~6층 (광안동)",부산광역시 수영구 광안동 203-18,129.1140304,35.14874159
부산진구,더클럽호텔,일반호텔,영업,201503,,부산광역시 부산진구 중앙대로691번길 46 (부전동),부산광역시 부산진구 부전동 520-3 외 2필지,129.0564328,35.15484126
해운대구,올라호텔,관광호텔,영업,201503,,부산광역시 해운대구 송정광어골로 49 (송정동),부산광역시 해운대구 송정동 437-9,129.1968208,35.17686567
동구,아몬드호텔,일반호텔,영업,201502,,부산광역시 동구 중앙대로196번길 12-5 (초량동),부산광역시 동구 초량동 1203-3,129.0406518,35.11376385
부산진구,아리아호텔,일반호텔,영업,201502,,부산광역시 부산진구 중앙대로680번가길 56-8 (부전동),부산광역시 부산진구 부전동 168-348,129.0612227,35.15602057
연제구,호텔M(목화호텔),숙박업 기타,폐업,201501,201912,부산광역시 연제구 중앙대로 1125 (연산동),부산광역시 연제구 연산동 1124-3 B동,129.0804646,35.18799357
중구,스테이웰호텔,일반호텔,영업,201501,,부산광역시 중구 구덕로 22 (남포동2가),부산광역시 중구 남포동2가 37,129.0333917,35.0979359
해운대구,(주)SJ관광개발 이비스 버젯 앰배서더 해운대,관광호텔,폐업,201412,202403,부산광역시 해운대구 해운대해변로209번길 8 (우동),부산광역시 해운대구 우동 651-1,129.1544888,35.15907844
수영구,게스트하우스 어반,숙박업 기타,영업,201412,,"부산광역시 수영구 광안해변로295번길 4-7, 2~4층 (민락동)",부산광역시 수영구 민락동 181-68,129.1259107,35.15702712
중구,크라운하버호텔 부산,일반호텔,폐업,201412,202603,부산광역시 중구 중앙대로 114 (중앙동4가),부산광역시 중구 중앙동4가 83-1,129.0368192,35.10755383
연제구,호텔MU,숙박업 기타,영업,201412,,부산광역시 연제구 중앙대로1120번길 25 (연산동),부산광역시 연제구 연산동 677-17,129.0827621,35.18784013
강서구,호텔더원,여관업,영업,201411,,부산광역시 강서구 신호일로72번길 41 (신호동),부산광역시 강서구 신호동 317-5,128.8709589,35.08288172
부산진구,라온호텔,여관업,영업,201410,,"부산광역시 부산진구 서면로 25, 10층 1002호 (부전동, 서면삼한골들뷰)",부산광역시 부산진구 부전동 522-4 서면삼한골든뷰 10층 1002호,129.0572823,35.15294902
중구,꼬모쉐 부산 남포점,여관업,영업,201410,,부산광역시 중구 광복로85번길 12 (광복동1가),부산광역시 중구 광복동1가 5-2,129.0345226,35.0993719
동구,팝콘호텔,일반호텔,영업,201410,,"부산광역시 동구 중앙대로180번길 6-7, 1,3,4,5,6층 (초량동)",부산광역시 동구 초량동 1212-17,129.0394975,35.11269373
부산진구,솔라리아 니시테츠 호텔 부산,일반호텔,영업,201410,,부산광역시 부산진구 서면로 20 (부전동),부산광역시 부산진구 부전동 233-16,129.058177,35.15232245
해운대구,하이부산게스트하우스,숙박업 기타,폐업,201410,201910,"부산광역시 해운대구 해운대해변로221번길 13, A동 3층 (우동)",부산광역시 해운대구 우동 647-1 A동,129.1559813,35.15980264
동구,웰컴부산,숙박업 기타,영업,201410,,부산광역시 동구 중앙대로 243-14 (초량동),부산광역시 동구 초량동 172-2,129.0414886,35.11933628
해운대구,아이엠 레지던스,숙박업(생활),폐업,201409,202112,"부산광역시 해운대구 구남로8번길 31, 2~4층 (우동)",부산광역시 해운대구 우동 638-4 2~4층,129.1578243,35.16213064
부산진구,홈호텔,일반호텔,영업,201409,,부산광역시 부산진구 동천로85번길 10 (부전동),부산광역시 부산진구 부전동 168-323,129.061713,35.15646017
수영구,예스게스트하우스,숙박업 기타,폐업,201409,201811,"부산광역시 수영구 민락수변로 15, 3~4층 (민락동)",부산광역시 수영구 민락동 181-145,129.1242024,35.15452233
강서구,에어포트호텔,숙박업 기타,영업,201409,,부산광역시 강서구 유통단지1로65번길 15 (대저2동),부산광역시 강서구 대저2동 3148-4,128.9545371,35.16567141
해운대구,베니키아 해운대호텔 마리안느,관광호텔,영업,201409,,부산광역시 해운대구 해운대해변로 310 (중동),부산광역시 해운대구 중동 1400-24,129.1646479,35.16142348
금정구,(주)덴바스타호텔 구서점,관광호텔,영업,201408,,부산광역시 금정구 금정로 242 (구서동),부산광역시 금정구 구서동 420-40,129.0920165,35.24482084
부산진구,G7모텔,여관업,영업,201408,,"부산광역시 부산진구 황령대로17번길 21 (범천동, 1~8층)",부산광역시 부산진구 범천동 858-19 1~8층,129.0608914,35.14901899
해운대구,엘솔게스트하우스,숙박업 기타,폐업,201407,201808,부산광역시 해운대구 달맞이길 20 (중동),부산광역시 해운대구 중동 1147-12,129.1669604,35.16200012
부산진구,하루호텔,일반호텔,영업,201407,,"부산광역시 부산진구 동천로85번길 17, 1~10층 (부전동)",부산광역시 부산진구 부전동 168-347 1~10층,129.0612266,35.15619235
부산진구,어반그루브 호텔(서면점),여관업,영업,201407,,"부산광역시 부산진구 황령대로17번길 18 (범천동, 오즈모텔)",부산광역시 부산진구 범천동 859-5 오즈모텔,129.0614007,35.14883865
중구,팝콘게스트하우스,숙박업 기타,폐업,201407,202202,부산광역시 중구 자갈치로47번길 6-1 (남포동5가),부산광역시 중구 남포동5가 53-1,129.0295367,35.09776117
수영구,안리고택 1호점,숙박업(생활),영업,201407,,"부산광역시 수영구 광안해변로 249, 249타워 9층 (민락동)",부산광역시 수영구 민락동 178-13 249타워,129.1211643,35.15515991
해운대구,썸데이인해운대,숙박업(생활),폐업,201407,201908,부산광역시 해운대구 구남로21번길 17 (우동),부산광역시 해운대구 우동 612-3,129.1607729,35.16271437
해운대구,브라운 도트 해운대점,관광호텔,영업,201407,,부산광역시 해운대구 구남로24번길 16 (우동),부산광역시 해운대구 우동 542-28,129.1593336,35.16160813
해운대구,아이엠하우스펜션,숙박업(생활),영업,201407,,부산광역시 해운대구 구남로12번길 39 (우동),부산광역시 해운대구 우동 637-4,129.1577076,35.16156282
해운대구,유에이치 스위트 씨스타 4F,일반호텔,영업,201406,,"부산광역시 해운대구 해운대해변로 271, 4층 (중동)",부산광역시 해운대구 중동 1417-2,129.1611012,35.15982638
해운대구,대명누리호텔,일반호텔,폐업,201406,201408,"부산광역시 해운대구 해운대해변로 271, 14층 (중동)",부산광역시 해운대구 중동 1417-2,129.1611012,35.15982638
해운대구,스테이세븐 센텀 비지니스 호스텔,숙박업(생활),폐업,201406,202003,"부산광역시 해운대구 센텀2로 25, 14층 (우동, 센텀드림월드)",부산광역시 해운대구 우동 1510,129.1329547,35.16694255
해운대구,송정 네이티브,숙박업 기타,폐업,201406,202109,부산광역시 해운대구 송정중앙로27번길 16 (송정동),부산광역시 해운대구 송정동 201-5,129.2041542,35.18324681
동래구,큐브모텔,여관업,영업,201406,,부산광역시 동래구 차밭골로20번길 55 (온천동),부산광역시 동래구 온천동 189-63,129.0813558,35.21825711
수영구,더뷰호스텔,숙박업 기타,영업,201406,,"부산광역시 수영구 남천바다로33번길 47, 5,9층 (광안동, 마린빌딩)",부산광역시 수영구 광안동 199-6,129.115311,35.1504937
중구,더 하운드 호텔,일반호텔,영업,201405,,부산광역시 중구 대청로126번길 9 (동광동3가),부산광역시 중구 동광동3가 31-1 외 1필지,129.0339509,35.10206209
서구,9월 모텔,여관업,영업,201405,,부산광역시 서구 충무대로276번길 15 (충무동1가),부산광역시 서구 충무동1가 23-7,129.0251714,35.09515094
