행정구명,사업장명,업태구분명,영업상태명,상세영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
부산진구,369호텔,일반호텔,영업/정상,영업,200507,,부산광역시 부산진구 양지로8번길 20 (양정동),,129.06893032,35.16911678
부산진구,ACCOMMA STAY SEOMYEON,숙박업(생활),영업/정상,영업,202603,,"부산광역시 부산진구 중앙대로680번가길 74, 우목빌딩Ⅱ 4층 (부전동)",,129.06109615,35.15667942
부산진구,G7모텔,여관업,영업/정상,영업,201408,,"부산광역시 부산진구 황령대로17번길 21 (범천동, 1~8층)",,129.06089138,35.14901899
부산진구,JH BLOSSOM CAPSULE&CABIN HOTEL SEOMYEON,숙박업(생활),영업/정상,영업,202607,,부산광역시 부산진구 서면로 37 (주)진흥빌딩 5층 (부전동),,129.05753432,35.15400528
부산진구,JH BLOSSOM STAY JEONPO,숙박업(생활),영업/정상,영업,202603,,"부산광역시 부산진구 전포대로190번길 3, 2층 (전포동)",,129.06584341,35.15360497
부산진구,K7모텔,여관업,영업/정상,영업,198604,,부산광역시 부산진구 서면로 33-9 (부전동),,129.05733995,35.15367104
부산진구,KT&G상상마당부산스테이,숙박업 기타,영업/정상,영업,202007,,"부산광역시 부산진구 서면로 39, KT&G 상상마당부산 7층 (부전동)",,129.05729934,35.15426096
부산진구,K모텔,여관업,영업/정상,영업,200401,,부산광역시 부산진구 자유평화로3번길 52 (범천동),,129.06259568,35.1424443
부산진구,Maron Stay,숙박업(생활),영업/정상,영업,202606,,"부산광역시 부산진구 서면문화로5번길 33, 2층 (부전동)",,129.05575808,35.15819982
부산진구,MomManStay,숙박업(생활),영업/정상,영업,202501,,"부산광역시 부산진구 서전로58번길 23, 3~5층 (전포동)",,129.06621815,35.15674205
부산진구,No25호텔(No25 HOTEL),일반호텔,영업/정상,영업,200306,,부산광역시 부산진구 성지로150번길 5 (초읍동),,129.0482654,35.18196865
부산진구,R 모텔,여관업,영업/정상,영업,198711,,부산광역시 부산진구 중앙대로702번길 46-7 (부전동),,129.06192227,35.15507704
부산진구,STAY ROW (스테이 로우),숙박업(생활),영업/정상,영업,202605,,"부산광역시 부산진구 중앙대로691번가길 13, 4층 (부전동)",,129.05560066,35.15492795
부산진구,STAY 고우담,숙박업 기타,영업/정상,영업,202212,,"부산광역시 부산진구 전포대로223번길 10, 3~5층 (전포동)",,129.06461074,35.15659779
부산진구,Stay 051,숙박업(생활),영업/정상,영업,202601,,"부산광역시 부산진구 서전로9번길 6, 5층 (부전동)",,129.06077658,35.15801373
부산진구,THE SUITE STAY JEONPO,숙박업(생활),영업/정상,영업,202603,,"부산광역시 부산진구 전포대로190번길 3, 3층 (전포동)",,129.06584341,35.15360497
부산진구,V(브이)모텔,여관업,영업/정상,영업,200108,,부산광역시 부산진구 서면문화로 30-8 (부전동),,129.05648339,35.1598009
부산진구,V.V모텔,여관업,영업/정상,영업,198810,,부산광역시 부산진구 부전로20번길 40-8 (부전동),,129.05704382,35.15366845
부산진구,W(더블유)호텔,여관업,영업/정상,영업,198706,,부산광역시 부산진구 부전로20번길 19 (부전동),,129.05668932,35.1527469
부산진구,거북장여관,여관업,영업/정상,영업,200112,,"부산광역시 부산진구 범전로19번길 11-12, 부전동 (부전동)",,129.06119567,35.16427878
