영업상태,점포명,업종대분류,업종중분류,업종명,행정구,인허가일,폐업일,경도,위도
영업/정상,어텐션30,소매,전자상거래업,전자상거래업,금정구,201706,,129.0921492,35.23192478
영업/정상,사단법인 부산광역시주례전문인협회,소매,전자상거래업,전자상거래업,금정구,201301,,129.0923279,35.23123831
영업/정상,당근스타일,소매,전자상거래업,전자상거래업,금정구,202109,,129.0928071,35.23020537
영업/정상,동제무역,소매,전자상거래업,전자상거래업,강서구,201511,,128.9551729,35.18541967
영업/정상,에이스 통상,소매,전자상거래업,전자상거래업,강서구,202009,,128.9551729,35.18541967
영업/정상,토다팩토리,소매,전자상거래업,전자상거래업,강서구,202004,,128.9519778,35.1834304
영업/정상,스윗아로하,소매,전자상거래업,전자상거래업,강서구,201611,,128.9558657,35.18247852
영업/정상,우리앨범,소매,전자상거래업,전자상거래업,강서구,202302,,128.9529668,35.17178977
영업/정상,다온진열,소매,전자상거래업,전자상거래업,강서구,201207,,128.9544381,35.16919236
영업/정상,유한회사 정원토탈,소매,전자상거래업,전자상거래업,강서구,202007,,128.9544381,35.16919236
영업/정상,리코디자인가구,소매,전자상거래업,전자상거래업,강서구,202302,,128.9526787,35.16785388
영업/정상,코리아모빌리티 주식회사, , , ,강서구,202101,,128.9492199,35.16410162
영업/정상,(주)다연, , , ,강서구,201704,,128.9522301,35.16522801
영업/정상,라이프인주얼(life in jewel),소매,전자상거래업,전자상거래업,금정구,202003,,129.0903572,35.23208817
영업/정상,도도시니(dodosini),소매,전자상거래업,전자상거래업,금정구,201912,,129.0902434,35.22962623
영업/정상,웨이브마켓,소매,전자상거래업,전자상거래업,금정구,202101,,129.0912203,35.22905718
영업/정상,CK International,소매,전자상거래업,전자상거래업,금정구,200704,,129.0951346,35.22760012
영업/정상,러브피스, , , ,금정구,202005,,129.0950558,35.22707381
폐업,세라티샵,소매,전자상거래업,전자상거래업,금정구,201808,202302,129.0950558,35.22707381
폐업,"부부열쇠, 더덕",소매,전자상거래업,전자상거래업,금정구,201110,202302,129.0925929,35.22581651
영업/정상,바이탈 랩(VITAL_LAB),소매,전자상거래업,전자상거래업,금정구,202011,,129.0923535,35.2264739
영업/정상,주식회사 디그디그, , , ,금정구,202009,,129.0917793,35.22833469
영업/정상,삼세goods,소매,전자상거래업,전자상거래업,금정구,201603,,129.0895286,35.22624369
영업/정상,더나은데이,소매,전자상거래업,전자상거래업,금정구,202204,,129.0875836,35.21955229
영업/정상,원러브(One love),소매,전자상거래업,전자상거래업,금정구,202204,,129.0948583,35.23094676
영업/정상,정진종합상사, , , ,금정구,201110,,129.091498,35.21942733
영업/정상,나루결,소매,전자상거래업,전자상거래업,금정구,201902,,129.0946549,35.22732555
영업/정상,네이처플러스,소매,전자상거래업,전자상거래업,금정구,201603,,129.0932378,35.2272164
영업/정상,렌탈선생,소매,전자상거래업,전자상거래업,금정구,201907,,129.0930738,35.22573983
폐업,김지원, , , ,금정구,202201,202302,129.0927529,35.22649166
영업/정상,딥그라운드,소매,전자상거래업,전자상거래업,금정구,201803,,129.0920192,35.22411368
영업/정상,남경기술,소매,전자상거래업,전자상거래업,금정구,201703,,129.0891161,35.22519778
영업/정상,틴트팩토리&클린팩토리, , , ,금정구,201902,,129.0910222,35.22267406
영업/정상,홀리데이 네일(HOLIDAY NAIL),소매,전자상거래업,전자상거래업,금정구,202210,,129.0880168,35.21931134
영업/정상,제로투히어로, , , ,금정구,202210,,129.0956221,35.2245573
영업/정상,무드선셋,소매,전자상거래업,전자상거래업,금정구,201903,,129.095011,35.22548595
영업/정상,더구백디에스,소매,전자상거래업,전자상거래업,금정구,201910,,129.0942916,35.21766061
영업/정상,하루그린샵, , , ,금정구,202210,,129.0936481,35.2193203
영업/정상,현진심포니,소매,전자상거래업,전자상거래업,금정구,202302,,129.0903763,35.22005832
영업/정상,다숲,소매,전자상거래업,전자상거래업,금정구,202102,,129.0898712,35.21800539
영업/정상,약초마을건강원, , , ,금정구,202011,,129.0904784,35.21948895
영업/정상,리틀바스켓(LITTLE BASKET),소매,전자상거래업,전자상거래업,금정구,202012,,129.0894935,35.24076823
영업/정상,봉투 필요하세요?,소매,전자상거래업,전자상거래업,금정구,201901,,129.0887365,35.2178999
영업/정상,올바른직구,소매,전자상거래업,전자상거래업,금정구,202303,,129.095572,35.21957031
영업/정상,주식회사 디에이치원,소매,전자상거래업,전자상거래업,금정구,202106,,129.0938675,35.25513056
영업/정상,에스에이치코스, , , ,금정구,202109,,129.0864303,35.26146426
영업/정상,제이에이치마스터, , , ,금정구,202201,,129.086442,35.26099935
영업/정상,옵트,소매,전자상거래업,전자상거래업,금정구,202210,,129.0851705,35.25949653
영업/정상,토깽이 밥상,소매,전자상거래업,전자상거래업,금정구,201609,,129.1036091,35.21558792
영업/정상,블레싱룸, , , ,금정구,201804,,129.0878383,35.24143598
영업/정상,임프레저트(impressert),소매,전자상거래업,전자상거래업,금정구,202201,,129.0801499,35.23803172
영업/정상,렌탈온(렌탈ON),소매,전자상거래업,전자상거래업,금정구,202001,,129.0802815,35.23884233
영업/정상,디어호잇,소매,전자상거래업,전자상거래업,금정구,202207,,129.1078686,35.21869517
영업/정상,태양시스템,소매,전자상거래업,전자상거래업,금정구,202305,,129.1091443,35.21820328
영업/정상,수빈즈(Subinz),소매,전자상거래업,전자상거래업,금정구,202104,,129.1090667,35.21676241
영업/정상,열매이야기,소매,전자상거래업,전자상거래업,금정구,201505,,129.1013223,35.21782019
폐업,수헤어 네일샵,소매,전자상거래업,전자상거래업,금정구,202212,202301,129.1065289,35.21550533
영업/정상,다윗 인터네셔널(dawit international), , , ,금정구,202003,,129.1046396,35.21064754
영업/정상,"오런 부산,울산 사업소", , , ,금정구,201402,,129.1058996,35.21160611
영업/정상,준넷,소매,전자상거래업,전자상거래업,강서구,202208,,128.9880469,35.21705757
영업/정상,에스프레소피에라,소매,전자상거래업,전자상거래업,금정구,201804,,129.1084908,35.21121504
영업/정상,사루샵,소매,전자상거래업,전자상거래업,금정구,201701,,129.1084908,35.21121504
영업/정상,히밤몰(Hebombmall),소매,전자상거래업,전자상거래업,금정구,201708,,129.1035944,35.2132091
영업/정상,대박뻥(전통옛날과자),소매,전자상거래업,전자상거래업,금정구,202202,,129.101576,35.21620886
영업/정상,아틀라스코퍼레이션,소매,전자상거래업,전자상거래업,금정구,202205,,129.101576,35.21620886
영업/정상,제이인터내셔널,소매,전자상거래업,전자상거래업,금정구,202203,,129.1010873,35.2160788
영업/정상,경주상회, , , ,금정구,202006,,129.1024177,35.21573518
영업/정상,머큐리코퍼레이션,소매,전자상거래업,전자상거래업,금정구,202204,,129.1003347,35.21628489
영업/정상,씨엔지,소매,전자상거래업,전자상거래업,금정구,201502,,129.1034634,35.21967189
영업/정상,코스토어,소매,전자상거래업,전자상거래업,금정구,202004,,129.1003716,35.21721944
영업/정상,이리와몰,소매,전자상거래업,전자상거래업,금정구,202207,,129.0802815,35.23884233
영업/정상,㈜나유타,소매,전자상거래업,전자상거래업,금정구,202206,,129.0855828,35.23748321
영업/정상,넥스터 주식회사(NEXTER CORP), , , ,금정구,201903,,129.0858345,35.23885802
영업/정상,제이스토어, , , ,금정구,202206,,129.0855462,35.23660028
영업/정상,비비컨설턴시(BB Consultancy), , , ,금정구,201408,,129.0833784,35.23490294
영업/정상,부산자동차유리복원,소매,전자상거래업,전자상거래업,금정구,201708,,129.0833784,35.23490294
영업/정상,빅툴,소매,전자상거래업,전자상거래업,강서구,201808,,128.9573608,35.16629763
영업/정상,스프링썸머(SPRINGSUMMER), , , ,금정구,201601,,129.0879134,35.22853459
영업/정상,데일리썸,소매,전자상거래업,전자상거래업,금정구,202007,,129.0882493,35.22934973
영업/정상,더블유샵,소매,전자상거래업,전자상거래업,금정구,201509,,129.0878642,35.22995091
영업/정상,일육일칠(1617),소매,전자상거래업,전자상거래업,금정구,201701,,129.0878309,35.229863
영업/정상,더 미니니(the minini),소매,전자상거래업,전자상거래업,금정구,201506,,129.0880142,35.22943669
영업/정상,구루미(Goorumi),소매,전자상거래업,전자상거래업,금정구,201902,,129.0871861,35.22856178
영업/정상,청양푸드,소매,전자상거래업,전자상거래업,금정구,201608,,129.1175563,35.21460603
영업/정상,몬트(mont),소매,전자상거래업,전자상거래업,금정구,202103,,129.0831751,35.23754846
영업/정상,옐로우그램,소매,전자상거래업,전자상거래업,금정구,202203,,129.0852732,35.23775173
영업/정상,드림월드여행사,소매,전자상거래업,전자상거래업,금정구,201201,,129.0879716,35.23734985
영업/정상,해든미르,소매,전자상거래업,전자상거래업,금정구,201606,,129.0868619,35.23036643
영업/정상,루이까스텔,소매,전자상거래업,전자상거래업,금정구,202103,,129.1092083,35.21452743
영업/정상,쓰리에스케어,소매,전자상거래업,전자상거래업,강서구,201708,,128.9216907,35.09960831
영업/정상,솔트(SALT),소매,전자상거래업,전자상거래업,금정구,201607,,129.0872354,35.23006522
영업/정상,이강커피,소매,전자상거래업,전자상거래업,금정구,201901,,129.0871645,35.23441555
영업/정상,mHm Lee & K,소매,전자상거래업,전자상거래업,금정구,200510,,129.0858559,35.23348968
영업/정상,라이즈잇,소매,전자상거래업,전자상거래업,금정구,201808,,129.0859322,35.23385963
영업/정상,워터비, , , ,금정구,202101,,129.084945,35.2322272
영업/정상,데이지코코(Daisy coco),소매,전자상거래업,전자상거래업,금정구,202001,,129.0875269,35.23013289
영업/정상,쑤에노,소매,전자상거래업,전자상거래업,금정구,201801,,129.087635,35.2298974
영업/정상,블랙(black),소매,전자상거래업,전자상거래업,금정구,201607,,129.0878415,35.23024126
영업/정상,엠엔디(M&D), , , ,금정구,202003,,129.0877258,35.22995652
영업/정상,오 쇼핑,소매,전자상거래업,전자상거래업,금정구,201909,,129.0910008,35.27407733
영업/정상,(사) 대한산업보건협회 부산경남지역본부,소매,전자상거래업,전자상거래업,금정구,202112,,129.0922497,35.27538207
영업/정상,이벤트하우스,소매,전자상거래업,전자상거래업,금정구,202108,,129.0916851,35.25791946
영업/정상,에이치컴퍼니(피싱메카),소매,전자상거래업,전자상거래업,금정구,201911,,129.0900845,35.27176304
영업/정상,버질애비뉴,소매,전자상거래업,전자상거래업,금정구,202302,,129.0918916,35.27160949
영업/정상,플리쏭,소매,전자상거래업,전자상거래업,금정구,202101,,129.0929604,35.27077114
폐업,올유어,소매,전자상거래업,전자상거래업,금정구,201808,202301,129.0929604,35.27077114
영업/정상,깔롱메이드,소매,전자상거래업,전자상거래업,금정구,202108,,129.0924817,35.26844234
영업/정상,메모,소매,전자상거래업,전자상거래업,금정구,201712,,129.090567,35.26940261
영업/정상,깐도멧(GGANDOMET),소매,전자상거래업,전자상거래업,금정구,201406,,129.0854509,35.23208195
영업/정상,펜르,소매,전자상거래업,전자상거래업,금정구,202201,,129.0851614,35.23224221
영업/정상,씨(Si),소매,전자상거래업,전자상거래업,금정구,202111,,129.0856003,35.22969494
영업/정상,카멜리아 티하우스,소매,전자상거래업,전자상거래업,금정구,201609,,129.0856682,35.22995158
영업/정상,디포이샵(Depoi shop),소매,전자상거래업,전자상거래업,금정구,201612,,129.0760717,35.23138939
영업/정상,이용기목조형연구소,소매,전자상거래업,전자상거래업,금정구,201810,,129.0773743,35.22868262
영업/정상,저스트 허니,소매,전자상거래업,전자상거래업,금정구,202009,,129.0864039,35.22372605
영업/정상,에이치엠씨(HMC),소매,전자상거래업,전자상거래업,금정구,201911,,129.0834558,35.22387319
영업/정상,올바른가게,소매,전자상거래업,전자상거래업,금정구,202004,,129.085503,35.22649336
