연월,분석차원,분류,신설법인수,부산전체신설법인수,비중_pct,전월대비증감률_pct,전년동월대비증감률_pct,3개월이동평균,데이터상태,출처파일,검증_주의
202309,자본금규모,3억원 이상,19,368,5.16,11.76,18.75,19.67,원문확인,2._2024년_9월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202310,자본금규모,5천만원 이하,258,339,76.11,-8.51,-12.24,275.33,원문확인,2._2024년_10월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202310,자본금규모,5천만원 초과~1억원 미만,11,339,3.24,-21.43,22.22,11.0,원문확인,2._2024년_10월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202310,자본금규모,1억원 이상~2억원 미만,44,339,12.98,-8.33,-13.73,44.0,원문확인,2._2024년_10월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202310,자본금규모,2억원 이상~3억원 미만,7,339,2.06,40.0,75.0,5.33,원문확인,2._2024년_10월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202310,자본금규모,3억원 이상,19,339,5.6,0.0,35.71,18.33,원문확인,2._2024년_10월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202311,자본금규모,5천만원 이하,280,365,76.71,8.53,1.08,273.33,원문확인,2._2023년_12월_및_2023년_부산지역_신설법인_현황_조사_보고서(업로드용).pdf,
202311,자본금규모,5천만원 초과~1억원 미만,17,365,4.66,54.55,325.0,14.0,원문확인,2._2023년_12월_및_2023년_부산지역_신설법인_현황_조사_보고서(업로드용).pdf,
202311,자본금규모,1억원 이상~2억원 미만,46,365,12.6,4.55,12.2,46.0,원문확인,2._2023년_12월_및_2023년_부산지역_신설법인_현황_조사_보고서(업로드용).pdf,
202311,자본금규모,2억원 이상~3억원 미만,3,365,0.82,-57.14,-25.0,5.0,원문확인,2._2023년_12월_및_2023년_부산지역_신설법인_현황_조사_보고서(업로드용).pdf,
202311,자본금규모,3억원 이상,19,365,5.21,0.0,-5.0,19.0,원문확인,2._2023년_12월_및_2023년_부산지역_신설법인_현황_조사_보고서(업로드용).pdf,
202312,자본금규모,5천만원 이하,273,345,79.13,-2.5,-10.49,270.33,원문확인,2._2023년_12월_및_2023년_부산지역_신설법인_현황_조사_보고서(업로드용).pdf,
202312,자본금규모,5천만원 초과~1억원 미만,9,345,2.61,-47.06,800.0,12.33,원문확인,2._2023년_12월_및_2023년_부산지역_신설법인_현황_조사_보고서(업로드용).pdf,
202312,자본금규모,1억원 이상~2억원 미만,43,345,12.46,-6.52,-23.21,44.33,원문확인,2._2023년_12월_및_2023년_부산지역_신설법인_현황_조사_보고서(업로드용).pdf,
202312,자본금규모,2억원 이상~3억원 미만,3,345,0.87,0.0,-57.14,4.33,원문확인,2._2023년_12월_및_2023년_부산지역_신설법인_현황_조사_보고서(업로드용).pdf,
202312,자본금규모,3억원 이상,17,345,4.93,-10.53,-32.0,18.33,원문확인,2._2023년_12월_및_2023년_부산지역_신설법인_현황_조사_보고서(업로드용).pdf,
202401,자본금규모,5천만원 이하,343,453,75.72,25.64,20.77,298.67,원문확인,2._2024년_2월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202401,자본금규모,5천만원 초과~1억원 미만,10,453,2.21,11.11,150.0,12.0,원문확인,2._2024년_2월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202401,자본금규모,1억원 이상~2억원 미만,63,453,13.91,46.51,3.28,50.67,원문확인,2._2024년_2월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202401,자본금규모,2억원 이상~3억원 미만,15,453,3.31,400.0,36.36,7.0,원문확인,2._2024년_2월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202401,자본금규모,3억원 이상,22,453,4.86,29.41,57.14,19.33,원문확인,2._2024년_2월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202402,자본금규모,5천만원 이하,242,327,74.01,-29.45,-24.14,286.0,원문확인,2._2024년_2월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202402,자본금규모,5천만원 초과~1억원 미만,26,327,7.95,160.0,550.0,15.0,원문확인,2._2024년_2월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202402,자본금규모,1억원 이상~2억원 미만,42,327,12.84,-33.33,-4.55,49.33,원문확인,2._2024년_2월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202402,자본금규모,2억원 이상~3억원 미만,2,327,0.61,-86.67,-81.82,6.67,원문확인,2._2024년_2월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202402,자본금규모,3억원 이상,15,327,4.59,-31.82,-28.57,18.0,원문확인,2._2024년_2월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202403,자본금규모,5천만원 이하,300,366,81.97,23.97,-2.6,295.0,원문확인,2._2024년_4월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202403,자본금규모,5천만원 초과~1억원 미만,5,366,1.37,-80.77,-16.67,13.67,원문확인,2._2024년_4월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202403,자본금규모,1억원 이상~2억원 미만,43,366,11.75,2.38,-29.51,49.33,원문확인,2._2024년_4월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202403,자본금규모,2억원 이상~3억원 미만,4,366,1.09,100.0,-50.0,7.0,원문확인,2._2024년_4월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202403,자본금규모,3억원 이상,14,366,3.83,-6.67,-30.0,17.0,원문확인,2._2024년_4월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202404,자본금규모,5천만원 이하,319,372,85.75,6.33,7.41,287.0,원문확인,2._2024년_4월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202404,자본금규모,5천만원 초과~1억원 미만,11,372,2.96,120.0,120.0,14.0,원문확인,2._2024년_4월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202404,자본금규모,1억원 이상~2억원 미만,24,372,6.45,-44.19,-52.0,36.33,원문확인,2._2024년_4월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202404,자본금규모,2억원 이상~3억원 미만,4,372,1.08,0.0,-33.33,3.33,원문확인,2._2024년_4월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202404,자본금규모,3억원 이상,14,372,3.76,0.0,27.27,14.33,원문확인,2._2024년_4월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202405,자본금규모,5천만원 이하,284,360,78.89,-10.97,-5.33,301.0,원문확인,2._2024년_5월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202405,자본금규모,5천만원 초과~1억원 미만,3,360,0.83,-72.73,-50.0,6.33,원문확인,2._2024년_5월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202405,자본금규모,1억원 이상~2억원 미만,50,360,13.89,108.33,-9.09,39.0,원문확인,2._2024년_5월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202405,자본금규모,2억원 이상~3억원 미만,8,360,2.22,100.0,-11.11,5.33,원문확인,2._2024년_5월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202405,자본금규모,3억원 이상,15,360,4.17,7.14,25.0,14.33,원문확인,2._2024년_5월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202406,자본금규모,5천만원 이하,257,317,81.07,-9.51,-13.47,286.67,원문확인,2._2024년_7월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202406,자본금규모,5천만원 초과~1억원 미만,3,317,0.95,0.0,-83.33,5.67,원문확인,2._2024년_7월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202406,자본금규모,1억원 이상~2억원 미만,40,317,12.62,-20.0,-16.67,38.0,원문확인,2._2024년_7월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202406,자본금규모,2억원 이상~3억원 미만,6,317,1.89,-25.0,100.0,6.0,원문확인,2._2024년_7월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202406,자본금규모,3억원 이상,11,317,3.47,-26.67,-35.29,13.33,원문확인,2._2024년_7월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202407,자본금규모,5천만원 이하,339,397,85.39,31.91,1.8,293.33,원문확인,2._2024년_7월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202407,자본금규모,5천만원 초과~1억원 미만,4,397,1.01,33.33,0.0,3.33,원문확인,2._2024년_7월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202407,자본금규모,1억원 이상~2억원 미만,37,397,9.32,-7.5,-13.95,42.33,원문확인,2._2024년_7월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202407,자본금규모,2억원 이상~3억원 미만,7,397,1.76,16.67,-30.0,7.0,원문확인,2._2024년_7월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202407,자본금규모,3억원 이상,10,397,2.52,-9.09,-56.52,12.0,원문확인,2._2024년_7월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202408,자본금규모,5천만원 이하,254,310,81.94,-25.07,-11.19,283.33,원문확인,2._2024년_8월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202408,자본금규모,5천만원 초과~1억원 미만,2,310,0.65,-50.0,-75.0,3.0,원문확인,2._2024년_8월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202408,자본금규모,1억원 이상~2억원 미만,30,310,9.68,-18.92,-25.0,35.67,원문확인,2._2024년_8월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202408,자본금규모,2억원 이상~3억원 미만,8,310,2.58,14.29,100.0,7.0,원문확인,2._2024년_8월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202408,자본금규모,3억원 이상,16,310,5.16,60.0,-5.88,12.33,원문확인,2._2024년_8월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202409,자본금규모,5천만원 이하,229,289,79.24,-9.84,-18.79,274.0,원문확인,2._2024년_9월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202409,자본금규모,5천만원 초과~1억원 미만,3,289,1.04,50.0,-78.57,3.0,원문확인,2._2024년_9월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202409,자본금규모,1억원 이상~2억원 미만,40,289,13.84,33.33,-16.67,35.67,원문확인,2._2024년_9월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202409,자본금규모,2억원 이상~3억원 미만,3,289,1.04,-62.5,-40.0,6.0,원문확인,2._2024년_9월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202409,자본금규모,3억원 이상,14,289,4.84,-12.5,-26.32,13.33,원문확인,2._2024년_9월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202410,자본금규모,5천만원 이하,304,371,81.94,32.75,17.83,262.33,원문확인,2._2024년_10월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202410,자본금규모,5천만원 초과~1억원 미만,5,371,1.35,66.67,-54.55,3.33,원문확인,2._2024년_10월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202410,자본금규모,1억원 이상~2억원 미만,42,371,11.32,5.0,-4.55,37.33,원문확인,2._2024년_10월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202410,자본금규모,2억원 이상~3억원 미만,8,371,2.16,166.67,14.29,6.33,원문확인,2._2024년_10월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202410,자본금규모,3억원 이상,12,371,3.23,-14.29,-36.84,14.0,원문확인,2._2024년_10월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202411,자본금규모,5천만원 이하,271,369,73.44,-10.86,-3.21,268.0,원문확인,2._2024년_11월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202411,자본금규모,5천만원 초과~1억원 미만,5,369,1.36,0.0,-70.59,4.33,원문확인,2._2024년_11월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202411,자본금규모,1억원 이상~2억원 미만,61,369,16.53,45.24,32.61,47.67,원문확인,2._2024년_11월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202411,자본금규모,2억원 이상~3억원 미만,3,369,0.81,-62.5,0.0,4.67,원문확인,2._2024년_11월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202411,자본금규모,3억원 이상,29,369,7.86,141.67,52.63,18.33,원문확인,2._2024년_11월중_부산지역_신설법인_현황_조사_보고서_대외용.pdf,
202412,자본금규모,5천만원 이하,295,364,81.04,8.86,8.06,290.0,원문확인,2._2024년_12월_및_2024년도_부산지역_신설법인_현황_조사_보고서.pdf,
202412,자본금규모,5천만원 초과~1억원 미만,7,364,1.92,40.0,-22.22,5.67,원문확인,2._2024년_12월_및_2024년도_부산지역_신설법인_현황_조사_보고서.pdf,
202412,자본금규모,1억원 이상~2억원 미만,42,364,11.54,-31.15,-2.33,48.33,원문확인,2._2024년_12월_및_2024년도_부산지역_신설법인_현황_조사_보고서.pdf,
202412,자본금규모,2억원 이상~3억원 미만,3,364,0.82,0.0,0.0,4.67,원문확인,2._2024년_12월_및_2024년도_부산지역_신설법인_현황_조사_보고서.pdf,
202412,자본금규모,3억원 이상,17,364,4.67,-41.38,0.0,19.33,원문확인,2._2024년_12월_및_2024년도_부산지역_신설법인_현황_조사_보고서.pdf,
202501,자본금규모,5천만원 이하,286,354,80.79,-3.05,-16.62,284.0,원문확인,2._2025년_1월중_부산지역_신설법인_현황_조사_보고서.pdf,
202501,자본금규모,5천만원 초과~1억원 미만,6,354,1.69,-14.29,-40.0,6.0,원문확인,2._2025년_1월중_부산지역_신설법인_현황_조사_보고서.pdf,
202501,자본금규모,1억원 이상~2억원 미만,41,354,11.58,-2.38,-34.92,48.0,원문확인,2._2025년_1월중_부산지역_신설법인_현황_조사_보고서.pdf,
202501,자본금규모,2억원 이상~3억원 미만,8,354,2.26,166.67,-46.67,4.67,원문확인,2._2025년_1월중_부산지역_신설법인_현황_조사_보고서.pdf,
202501,자본금규모,3억원 이상,13,354,3.67,-23.53,-40.91,19.67,원문확인,2._2025년_1월중_부산지역_신설법인_현황_조사_보고서.pdf,
202502,자본금규모,5천만원 이하,311,371,83.83,8.74,28.51,297.33,원문확인,2._2025년_2월중_부산지역_신설법인_현황_조사_보고서.pdf,
202502,자본금규모,5천만원 초과~1억원 미만,2,371,0.54,-66.67,-92.31,5.0,원문확인,2._2025년_2월중_부산지역_신설법인_현황_조사_보고서.pdf,
202502,자본금규모,1억원 이상~2억원 미만,47,371,12.67,14.63,11.9,43.33,원문확인,2._2025년_2월중_부산지역_신설법인_현황_조사_보고서.pdf,
202502,자본금규모,2억원 이상~3억원 미만,4,371,1.08,-50.0,100.0,5.0,원문확인,2._2025년_2월중_부산지역_신설법인_현황_조사_보고서.pdf,
202502,자본금규모,3억원 이상,7,371,1.89,-46.15,-53.33,12.33,원문확인,2._2025년_2월중_부산지역_신설법인_현황_조사_보고서.pdf,
202503,자본금규모,5천만원 이하,264,328,80.49,-15.11,-12.0,287.0,원문오류보정,2._2025년_3월중_부산지역_신설법인_현황_조사_보고서.pdf,원문 표의 당월 개체수 셀과 비중이 상충. 비중이 월총계 328과 정확히 일치하도록 역산한 값 사용.
